seq_id	L_seq	cov_hmm	bin
UniRef90_A0A1C7MEY8	414	0.9493	PASS_CANONICAL
UniRef90_A0A292PXB1	414	0.9690	PASS_CANONICAL
UniRef90_A0A9Q8QND5	378	0.9775	PASS_CANONICAL
UniRef90_A0A8H6U1N4	414	0.9859	PASS_CANONICAL
UniRef90_A0A0A7I6Y1	414	0.9690	PASS_CANONICAL
UniRef90_A0A543PEN0	414	0.9718	PASS_CANONICAL
UniRef90_A0A7K3W1H2	414	0.9746	PASS_CANONICAL
UniRef90_Q7MNL4	414	0.9775	PASS_CANONICAL
UniRef90_A0A6L9VZ57	414	0.9690	PASS_CANONICAL
UniRef90_UPI00371AA815	414	0.9746	PASS_CANONICAL
UniRef90_K5VXG7	413	0.9831	PASS_CANONICAL
UniRef90_G4TQP6	413	0.9718	PASS_CANONICAL
UniRef90_A0A401GY40	413	0.9775	PASS_CANONICAL
UniRef90_A0A316ZB12	413	0.9831	PASS_CANONICAL
UniRef90_I4EVR6	413	0.9690	PASS_CANONICAL
UniRef90_A0A3N4Z8K8	413	0.9746	PASS_CANONICAL
UniRef90_A0A1G7HJ88	413	0.9718	PASS_CANONICAL
UniRef90_A0A285V7F8	413	0.9718	PASS_CANONICAL
UniRef90_A0A5J6N2X5	371	0.9915	PASS_CANONICAL
UniRef90_A0A239CMJ2	412	0.9718	PASS_CANONICAL
UniRef90_UPI0030188C31	413	0.9775	PASS_CANONICAL
UniRef90_UPI0023F81E5A	413	0.9690	PASS_CANONICAL
UniRef90_A0A318M4Q4	406	0.9746	PASS_CANONICAL
UniRef90_A0ACC0U160	412	0.9803	PASS_CANONICAL
UniRef90_A0A0B7FW41	393	0.9831	PASS_CANONICAL
UniRef90_A0AAV0ATW0	412	0.9634	PASS_CANONICAL
UniRef90_A0A9P5N5G6	412	0.9859	PASS_CANONICAL
UniRef90_A0A0F7S4U8	411	0.9831	PASS_CANONICAL
UniRef90_A0A9P3PY16	412	0.9831	PASS_CANONICAL
UniRef90_A0A7S2NAS4	412	0.8338	PASS_CANONICAL
UniRef90_A0A450W8W1	412	0.9887	PASS_CANONICAL
UniRef90_A0A323V482	412	0.9718	PASS_CANONICAL
UniRef90_A0A2M9HFX8	412	0.9690	PASS_CANONICAL
UniRef90_A0A089WLU5	358	0.9718	PASS_CANONICAL
UniRef90_A0A261F072	412	0.9718	PASS_CANONICAL
UniRef90_A0A5C2SAH0	385	0.9803	PASS_CANONICAL
UniRef90_A0A061H2A3	411	0.9859	PASS_CANONICAL
UniRef90_A0A9P7N896	411	0.6592	FRAG
UniRef90_A0AAW0DU24	411	0.9831	PASS_CANONICAL
UniRef90_A0A317XQP1	411	0.9831	PASS_CANONICAL
UniRef90_A0A101M8A9	411	0.9859	PASS_CANONICAL
UniRef90_A0ABP0NVZ7	411	0.9662	PASS_CANONICAL
UniRef90_A0A087BB80	411	0.9690	PASS_CANONICAL
UniRef90_A0A853CHM0	411	0.9690	PASS_CANONICAL
UniRef90_UPI0004B03AEF	411	0.9690	PASS_CANONICAL
UniRef90_UPI0034020902	411	0.9521	PASS_CANONICAL
UniRef90_UPI001073B904	411	0.9690	PASS_CANONICAL
UniRef90_UPI000E302E78	411	0.9690	PASS_CANONICAL
UniRef90_A0A1F5LEJ5	377	0.9887	PASS_CANONICAL
UniRef90_I2FY53	410	0.9831	PASS_CANONICAL
UniRef90_A0A194S753	410	0.9831	PASS_CANONICAL
UniRef90_A0A165HPA0	410	0.9803	PASS_CANONICAL
UniRef90_C5DE97	410	0.9887	PASS_CANONICAL
UniRef90_A0A6P0ENB1	410	0.9746	PASS_CANONICAL
UniRef90_A0A7Y0ESA5	409	0.9690	PASS_CANONICAL
UniRef90_A0A6I5MZP3	410	0.9690	PASS_CANONICAL
UniRef90_A0A087CYU0	410	0.9690	PASS_CANONICAL
UniRef90_UPI00316D3994	410	0.9831	PASS_CANONICAL
UniRef90_UPI0034CF24D1	410	0.9775	PASS_CANONICAL
UniRef90_R9P1U6	409	0.9831	PASS_CANONICAL
UniRef90_A0A4P9X961	409	0.9831	PASS_CANONICAL
UniRef90_A0ACD3AX12	409	0.9831	PASS_CANONICAL
UniRef90_A0AAD4QEL9	409	0.9831	PASS_CANONICAL
UniRef90_A0A0C9WDS9	404	0.9831	PASS_CANONICAL
UniRef90_A0A0D2X467	409	0.9915	PASS_CANONICAL
UniRef90_A0A1I5C0U4	409	0.9718	PASS_CANONICAL
UniRef90_A0A366K787	409	0.9718	PASS_CANONICAL
UniRef90_P0AB91	350	0.9831	PASS_CANONICAL
UniRef90_A0A1Y2T0P6	409	0.9718	PASS_CANONICAL
UniRef90_A0A087BEH5	409	0.9690	PASS_CANONICAL
UniRef90_A0A0A7I4S2	409	0.9690	PASS_CANONICAL
UniRef90_UPI00288B5BB8	409	0.9662	PASS_CANONICAL
UniRef90_UPI0010C0FC50	409	0.9718	PASS_CANONICAL
UniRef90_A0A1I1QH64	406	0.9690	PASS_CANONICAL
UniRef90_UPI00190470D3	409	0.9859	PASS_CANONICAL
UniRef90_A0AAN6V2P1	408	0.9437	PASS_CANONICAL
UniRef90_A0AAW0G6Q6	408	0.9746	PASS_CANONICAL
UniRef90_A0A9W9AEP5	408	0.9803	PASS_CANONICAL
UniRef90_A0AA38N1H2	408	0.9831	PASS_CANONICAL
UniRef90_A0AAV0ANL5	408	0.9803	PASS_CANONICAL
UniRef90_A0A8K0XKW4	408	0.9803	PASS_CANONICAL
UniRef90_A1CCF4	408	0.9746	PASS_CANONICAL
UniRef90_A0A0B2X3Q5	408	0.9859	PASS_CANONICAL
UniRef90_A0ACD0P750	408	0.9859	PASS_CANONICAL
UniRef90_C5KTM2	408	0.8507	PASS_CANONICAL
UniRef90_A0AA36MU28	408	0.9493	PASS_CANONICAL
UniRef90_A4SLF0	353	0.9831	PASS_CANONICAL
UniRef90_A0A2N8ZF54	408	0.9746	PASS_CANONICAL
UniRef90_A0A263D8V7	408	0.9690	PASS_CANONICAL
UniRef90_UPI0023F94208	408	0.9718	PASS_CANONICAL
UniRef90_UPI001CCC7BE9	408	0.9690	PASS_CANONICAL
UniRef90_A0A1E4SDM3	407	0.8225	PASS_CANONICAL
UniRef90_A0A9P6AMZ9	407	0.9859	PASS_CANONICAL
UniRef90_A0A409VWJ3	407	0.9831	PASS_CANONICAL
UniRef90_A0A9P5Y371	407	0.9831	PASS_CANONICAL
UniRef90_A0ABR0KNC0	407	0.9859	PASS_CANONICAL
UniRef90_A0AA39UDY5	395	0.9859	PASS_CANONICAL
UniRef90_A0ABR2UFL5	407	0.9437	PASS_CANONICAL
UniRef90_A0A316YD25	407	0.9803	PASS_CANONICAL
UniRef90_A0AAV5G8Z8	407	0.9803	PASS_CANONICAL
UniRef90_A0A812Q7V8	407	0.9577	PASS_CANONICAL
UniRef90_A0A1Y2T160	374	0.9775	PASS_CANONICAL
UniRef90_UPI0009F84BA4	407	0.9746	PASS_CANONICAL
UniRef90_UPI000CEC3D43	407	0.9690	PASS_CANONICAL
UniRef90_UPI0026255B6B	407	0.9690	PASS_CANONICAL
UniRef90_A0ABW0FHU7	396	0.9775	PASS_CANONICAL
UniRef90_UPI0023FA0397	407	0.9690	PASS_CANONICAL
UniRef90_S7Q700	406	0.9775	PASS_CANONICAL
UniRef90_A0A8H8V202	386	0.9634	PASS_CANONICAL
UniRef90_A0A9P6HE15	390	0.9775	PASS_CANONICAL
UniRef90_A0A8H5FXM6	406	0.9831	PASS_CANONICAL
UniRef90_A0A420YAC4	406	0.9746	PASS_CANONICAL
UniRef90_A0A5C3P2Z8	406	0.9775	PASS_CANONICAL
UniRef90_A0A4Y9ZXP6	406	0.9803	PASS_CANONICAL
UniRef90_A0A9P7G3P4	406	0.7662	PASS_CANONICAL
UniRef90_A0A0A1FB14	406	0.9606	PASS_CANONICAL
UniRef90_A0A087EBR5	399	0.9690	PASS_CANONICAL
UniRef90_A0A5S5D5L0	406	0.9690	PASS_CANONICAL
UniRef90_A0A1G4YQL9	406	0.9690	PASS_CANONICAL
UniRef90_A0A239HR55	406	0.9718	PASS_CANONICAL
UniRef90_A0A0G0JHR0	406	0.8986	PASS_CANONICAL
UniRef90_UPI003410949D	406	0.9718	PASS_CANONICAL
UniRef90_A0A9P7SKK7	385	0.6592	FRAG
UniRef90_A0A2A9NP00	405	0.9775	PASS_CANONICAL
UniRef90_A0A0M9VPL4	405	0.9859	PASS_CANONICAL
UniRef90_A0A0H2RK16	405	0.9831	PASS_CANONICAL
UniRef90_A0A1Y2II88	405	0.9803	PASS_CANONICAL
UniRef90_A0A179UUT4	382	0.9803	PASS_CANONICAL
UniRef90_A0A8H6CEP9	399	0.9803	PASS_CANONICAL
UniRef90_A0A846LYV4	405	0.9746	PASS_CANONICAL
UniRef90_A0A086ZE72	405	0.9746	PASS_CANONICAL
UniRef90_A0ABX1SUR9	405	0.9690	PASS_CANONICAL
UniRef90_UPI00261588EE	405	0.9690	PASS_CANONICAL
UniRef90_UPI0009E865F7	405	0.9690	PASS_CANONICAL
UniRef90_A7F5B6	386	0.9887	PASS_CANONICAL
UniRef90_A0AAD4M214	404	0.9831	PASS_CANONICAL
UniRef90_A0A0C3ATX7	404	0.9775	PASS_CANONICAL
UniRef90_A0A2N5SFR1	376	0.9915	PASS_CANONICAL
UniRef90_A0A3M7DTT8	404	0.9859	PASS_CANONICAL
UniRef90_A0AAD7FEI7	404	0.9831	PASS_CANONICAL
UniRef90_A0A6A1LJP9	404	0.9859	PASS_CANONICAL
UniRef90_A0A4Q9PZ56	404	0.9746	PASS_CANONICAL
UniRef90_A0A1X6MUA2	400	0.9831	PASS_CANONICAL
UniRef90_A0A0C3PQM9	404	0.9775	PASS_CANONICAL
UniRef90_A0A0G4FW50	404	0.9859	PASS_CANONICAL
UniRef90_A0A7S0ADZ5	404	0.9521	PASS_CANONICAL
UniRef90_A0ACC0VIJ2	404	0.9887	PASS_CANONICAL
UniRef90_A0ABT9IB96	404	0.9690	PASS_CANONICAL
UniRef90_D5WYM4	376	0.9887	PASS_CANONICAL
UniRef90_A0AAF0F770	403	0.9859	PASS_CANONICAL
UniRef90_A0A1M2V1W8	403	0.7408	PASS_CANONICAL
UniRef90_A0AAF0IQZ1	403	0.9859	PASS_CANONICAL
UniRef90_A0AAF0EZ38	403	0.9859	PASS_CANONICAL
UniRef90_A0A397TYW6	376	0.9831	PASS_CANONICAL
UniRef90_A0A4V6T5J7	403	0.9775	PASS_CANONICAL
UniRef90_A0A0D0BM49	403	0.9803	PASS_CANONICAL
UniRef90_A0A066VGE3	403	0.9831	PASS_CANONICAL
UniRef90_A0AA43TSX5	403	0.9831	PASS_CANONICAL
UniRef90_H5V7G0	350	0.9831	PASS_CANONICAL
UniRef90_A0A087BMD5	403	0.9690	PASS_CANONICAL
UniRef90_UPI0036474F9C	403	0.9803	PASS_CANONICAL
UniRef90_S3ZKC0	359	0.9577	PASS_CANONICAL
UniRef90_UPI0032D8DE05	403	0.9775	PASS_CANONICAL
UniRef90_E3KXV4	373	0.9915	PASS_CANONICAL
UniRef90_A0A8H7EZ21	402	0.9831	PASS_CANONICAL
UniRef90_A0A178EYR3	402	0.9662	PASS_CANONICAL
UniRef90_A0A6A4H8F6	402	0.9831	PASS_CANONICAL
UniRef90_A0A0C3EET6	402	0.9775	PASS_CANONICAL
UniRef90_G7E8Q7	402	0.9803	PASS_CANONICAL
UniRef90_A0AAD5T8I1	402	0.5831	FRAG
UniRef90_A0A9W9BTQ5	362	0.9831	PASS_CANONICAL
UniRef90_A0ACC3NWY2	402	0.7521	PASS_CANONICAL
UniRef90_A0AAF0E152	402	0.9859	PASS_CANONICAL
UniRef90_A0A517R5A0	402	0.9634	PASS_CANONICAL
UniRef90_A0ABT1JNX9	402	0.9718	PASS_CANONICAL
UniRef90_E6PWI1	402	0.9859	PASS_CANONICAL
UniRef90_UPI001B861444	402	0.9831	PASS_CANONICAL
UniRef90_A0A2N1JF37	371	0.9239	PASS_CANONICAL
UniRef90_A0ABS6WAV5	395	0.9690	PASS_CANONICAL
UniRef90_A0A9P6JMV7	401	0.9803	PASS_CANONICAL
UniRef90_A0A4S4N0W9	401	0.9803	PASS_CANONICAL
UniRef90_A0A409YIM0	401	0.9831	PASS_CANONICAL
UniRef90_A0A0C2WGV6	401	0.9803	PASS_CANONICAL
UniRef90_A0A9P3LKE6	401	0.9831	PASS_CANONICAL
UniRef90_B6QWH4	401	0.9521	PASS_CANONICAL
UniRef90_J4G6M7	401	0.9831	PASS_CANONICAL
UniRef90_A0A7H8QX55	401	0.9521	PASS_CANONICAL
UniRef90_A0A7U2HVR9	373	0.9859	PASS_CANONICAL
UniRef90_A0A8E0R004	399	0.9775	PASS_CANONICAL
UniRef90_A0A067Q5Z3	401	0.9831	PASS_CANONICAL
UniRef90_A0A0G4EGN9	401	0.9775	PASS_CANONICAL
UniRef90_A0A1Q9EBK2	401	0.9549	PASS_CANONICAL
UniRef90_A0ABM8BE86	401	0.9746	PASS_CANONICAL
UniRef90_A0ABU2K4V2	401	0.9718	PASS_CANONICAL
UniRef90_UPI00397FA3DF	401	0.9493	PASS_CANONICAL
UniRef90_A0A067MH88	400	0.9859	PASS_CANONICAL
UniRef90_A0A8H3FZ91	400	0.9803	PASS_CANONICAL
UniRef90_A0A1Y1XCT5	400	0.9859	PASS_CANONICAL
UniRef90_K5WQG5	400	0.9775	PASS_CANONICAL
UniRef90_A0A165EZ03	395	0.9831	PASS_CANONICAL
UniRef90_A0A1V8TBW4	400	0.9859	PASS_CANONICAL
UniRef90_A0A067TS61	376	0.9803	PASS_CANONICAL
UniRef90_A0A9N8VHG4	400	0.9859	PASS_CANONICAL
UniRef90_A0A2M9HRW4	400	0.9690	PASS_CANONICAL
UniRef90_A0A2N7VBG7	376	0.9690	PASS_CANONICAL
UniRef90_A0AA37S8Q9	400	0.9408	PASS_CANONICAL
UniRef90_A0ABS1LLY6	393	0.9859	PASS_CANONICAL
UniRef90_A0A971CY33	400	0.9690	PASS_CANONICAL
UniRef90_A0A655X035	353	0.9803	PASS_CANONICAL
UniRef90_A0A7Y0HTG0	400	0.9690	PASS_CANONICAL
UniRef90_A1A022	394	0.9690	PASS_CANONICAL
UniRef90_A0A8J4AAE3	382	0.9408	PASS_CANONICAL
UniRef90_A0A928V3Q0	359	0.9549	PASS_CANONICAL
UniRef90_UPI0025C64B0E	400	0.9690	PASS_CANONICAL
UniRef90_A0A4Q9MA56	399	0.9803	PASS_CANONICAL
UniRef90_A0A507DSU7	399	0.9859	PASS_CANONICAL
UniRef90_A0A9P6QXI3	340	0.9239	PASS_CANONICAL
UniRef90_A0A1Q3EF29	399	0.9662	PASS_CANONICAL
UniRef90_A0A9N9BLM9	399	0.9746	PASS_CANONICAL
UniRef90_A0A165QYF5	399	0.9803	PASS_CANONICAL
UniRef90_A0A8H5MD37	399	0.9803	PASS_CANONICAL
UniRef90_A0A9P7N6G1	374	0.9859	PASS_CANONICAL
UniRef90_A0A7C8NG23	374	0.9831	PASS_CANONICAL
UniRef90_A0A364L714	399	0.9493	PASS_CANONICAL
UniRef90_A0A7K3WFB1	399	0.9746	PASS_CANONICAL
UniRef90_A0A4Y8MP18	399	0.9465	PASS_CANONICAL
UniRef90_A0A3P5WZZ3	399	0.9803	PASS_CANONICAL
UniRef90_A0A938WY10	399	0.9690	PASS_CANONICAL
UniRef90_UPI0022FDE365	399	0.9859	PASS_CANONICAL
UniRef90_UPI002B21383A	399	0.9746	PASS_CANONICAL
UniRef90_UPI0022FE98BE	399	0.9831	PASS_CANONICAL
UniRef90_A0A328XU11	383	0.9493	PASS_CANONICAL
UniRef90_UPI0034D01617	399	0.9859	PASS_CANONICAL
UniRef90_UPI00221F57E9	399	0.9859	PASS_CANONICAL
UniRef90_A0ABV6PYB6	379	0.9831	PASS_CANONICAL
UniRef90_UPI0025BE4077	399	0.9690	PASS_CANONICAL
UniRef90_A0AAV5A7A2	398	0.9803	PASS_CANONICAL
UniRef90_E3KLT7	388	0.9831	PASS_CANONICAL
UniRef90_A0AAF1BQI8	375	0.9803	PASS_CANONICAL
UniRef90_A0A4Y7PS51	398	0.9803	PASS_CANONICAL
UniRef90_A0A4Q1BVR2	398	0.9803	PASS_CANONICAL
UniRef90_A0A9P5YXT9	398	0.9831	PASS_CANONICAL
UniRef90_A0A167SDN7	398	0.9859	PASS_CANONICAL
UniRef90_A0A3G8ZNK1	398	0.9831	PASS_CANONICAL
UniRef90_A0A975B9U6	398	0.9324	PASS_CANONICAL
UniRef90_A0A840NJC5	398	0.9493	PASS_CANONICAL
UniRef90_A0A975J041	398	0.9859	PASS_CANONICAL
UniRef90_A0AAW6LPF1	398	0.9775	PASS_CANONICAL
UniRef90_A0A2U7UDK3	398	0.9690	PASS_CANONICAL
UniRef90_A0A831RVF1	352	0.9915	PASS_CANONICAL
UniRef90_A0A0C3K8R5	397	0.9831	PASS_CANONICAL
UniRef90_A0AAF0J247	397	0.9859	PASS_CANONICAL
UniRef90_A0A1J7J719	397	0.9662	PASS_CANONICAL
UniRef90_R7RZ30	397	0.9803	PASS_CANONICAL
UniRef90_A0A4Y7T8M0	378	0.9803	PASS_CANONICAL
UniRef90_A0A5C3Q4R1	397	0.9831	PASS_CANONICAL
UniRef90_C0NQD6	374	0.9803	PASS_CANONICAL
UniRef90_A0A9P4Y8H0	397	0.9859	PASS_CANONICAL
UniRef90_A0AAF0E8M6	397	0.9859	PASS_CANONICAL
UniRef90_A0A9P6MTC1	397	0.9831	PASS_CANONICAL
UniRef90_A0A261FV43	397	0.9690	PASS_CANONICAL
UniRef90_A0A163PR94	397	0.9775	PASS_CANONICAL
UniRef90_A0ABY3W8C6	397	0.9718	PASS_CANONICAL
UniRef90_A0A087DP70	396	0.9690	PASS_CANONICAL
UniRef90_A0A1J5QSS8	397	0.9859	PASS_CANONICAL
UniRef90_A0A2U7UGC4	397	0.9465	PASS_CANONICAL
UniRef90_A0A024E4E6	362	0.9352	PASS_CANONICAL
UniRef90_UPI0010AB5821	397	0.9746	PASS_CANONICAL
UniRef90_A0A087CFS4	396	0.9690	PASS_CANONICAL
UniRef90_U4KX81	396	0.9718	PASS_CANONICAL
UniRef90_A0AAD6XLN0	396	0.9859	PASS_CANONICAL
UniRef90_A0AAF0JFP5	396	0.9634	PASS_CANONICAL
UniRef90_A0A2T9YRM6	396	0.9859	PASS_CANONICAL
UniRef90_A0A8H6TQ72	380	0.9859	PASS_CANONICAL
UniRef90_A0A9W4JGH3	396	0.9887	PASS_CANONICAL
UniRef90_A0A0D2P031	396	0.9831	PASS_CANONICAL
UniRef90_A0A4Y7QIY5	396	0.9887	PASS_CANONICAL
UniRef90_A0A1Y2HLL2	396	0.9831	PASS_CANONICAL
UniRef90_A0A1Y2E605	396	0.9831	PASS_CANONICAL
UniRef90_A0A9W8YYH5	374	0.9859	PASS_CANONICAL
UniRef90_A0A0G4HXA7	396	0.9803	PASS_CANONICAL
UniRef90_A0A7S2KAV3	396	0.8873	PASS_CANONICAL
UniRef90_A0A261G8S2	396	0.9690	PASS_CANONICAL
UniRef90_A0A4P6DZZ4	396	0.9690	PASS_CANONICAL
UniRef90_A0A143WMH3	396	0.8958	PASS_CANONICAL
UniRef90_A0ABN0GA94	396	0.4873	FRAG
UniRef90_A0A1H1PPR0	396	0.9775	PASS_CANONICAL
UniRef90_UPI000E56B39E	396	0.9634	PASS_CANONICAL
UniRef90_A0ACC6TE39	369	0.9831	PASS_CANONICAL
UniRef90_F4NXT9	395	0.9859	PASS_CANONICAL
UniRef90_A0AAW0FNF3	390	0.9803	PASS_CANONICAL
UniRef90_A0A0G2GIC0	376	0.9859	PASS_CANONICAL
UniRef90_A0AAD5ED16	354	0.9803	PASS_CANONICAL
UniRef90_A0A9P6IHR0	395	0.9859	PASS_CANONICAL
UniRef90_A0A1X6MP53	392	0.9746	PASS_CANONICAL
UniRef90_A0A3G2SCK5	395	0.9831	PASS_CANONICAL
UniRef90_F4RG40	395	0.9859	PASS_CANONICAL
UniRef90_Q4W9G6	388	0.9634	PASS_CANONICAL
UniRef90_A0A067PI84	395	0.9775	PASS_CANONICAL
UniRef90_I4MBH5	393	0.9690	PASS_CANONICAL
UniRef90_A0ABW4L3D7	395	0.9831	PASS_CANONICAL
UniRef90_A0ABM8B6N3	395	0.9718	PASS_CANONICAL
UniRef90_UPI00044172ED	395	0.9831	PASS_CANONICAL
UniRef90_UPI00221E3DD8	395	0.9887	PASS_CANONICAL
UniRef90_UPI0025485208	395	0.9324	PASS_CANONICAL
UniRef90_A0A1Y2EQ04	394	0.9859	PASS_CANONICAL
UniRef90_A0A8H3EVW4	394	0.9803	PASS_CANONICAL
UniRef90_A0A098D381	375	0.9859	PASS_CANONICAL
UniRef90_A0AAW0QWC4	374	0.9859	PASS_CANONICAL
UniRef90_A0A9P7RS56	394	0.9803	PASS_CANONICAL
UniRef90_A0A0D6EJU1	394	0.9831	PASS_CANONICAL
UniRef90_A0A8H7ZW20	394	0.8254	PASS_CANONICAL
UniRef90_A0A1Y2C0T5	394	0.9831	PASS_CANONICAL
UniRef90_F4RQ33	394	0.9831	PASS_CANONICAL
UniRef90_A0A9P6NJW7	394	0.9690	PASS_CANONICAL
UniRef90_A0A0C3DMJ3	394	0.9493	PASS_CANONICAL
UniRef90_A0A2M9H956	394	0.9690	PASS_CANONICAL
UniRef90_A0A261EU12	394	0.9690	PASS_CANONICAL
UniRef90_Q8ZPS4	348	0.9803	PASS_CANONICAL
UniRef90_UPI00044083DE	394	0.9831	PASS_CANONICAL
UniRef90_UPI003D060FD1	394	0.9718	PASS_CANONICAL
UniRef90_UPI00099D58D3	388	0.9408	PASS_CANONICAL
UniRef90_UPI00221E9B5C	394	0.9831	PASS_CANONICAL
UniRef90_UPI003665CDEC	394	0.9437	PASS_CANONICAL
UniRef90_Q2A710	393	0.9775	PASS_CANONICAL
UniRef90_A0AA39N7U8	390	0.9746	PASS_CANONICAL
UniRef90_A0AAX6MZV7	393	0.9690	PASS_CANONICAL
UniRef90_A0A5M3MBU0	393	0.9859	PASS_CANONICAL
UniRef90_A0A5M6C607	393	0.9775	PASS_CANONICAL
UniRef90_A0A084R2T8	393	0.9662	PASS_CANONICAL
UniRef90_A0A550CEF7	393	0.9775	PASS_CANONICAL
UniRef90_A0A0D6ERN3	393	0.9606	PASS_CANONICAL
UniRef90_A0AA39Y1T7	393	0.9662	PASS_CANONICAL
UniRef90_M2QSH4	388	0.9803	PASS_CANONICAL
UniRef90_A0ACB8AER7	393	0.9859	PASS_CANONICAL
UniRef90_A0AAN9YLT4	378	0.9859	PASS_CANONICAL
UniRef90_A0A9P4L8W1	374	0.9831	PASS_CANONICAL
UniRef90_A0A316U9H6	393	0.9803	PASS_CANONICAL
UniRef90_A0A7S4NPH0	393	0.8732	PASS_CANONICAL
UniRef90_C0EHU6	393	0.9380	PASS_CANONICAL
UniRef90_A0A366KCA8	393	0.9803	PASS_CANONICAL
UniRef90_A0A381EDZ1	354	0.9803	PASS_CANONICAL
UniRef90_A0A931CGH2	393	0.9775	PASS_CANONICAL
UniRef90_A0A135Z931	393	0.9718	PASS_CANONICAL
UniRef90_A0A1C4H5J1	393	0.9690	PASS_CANONICAL
UniRef90_H8YY57	393	0.9831	PASS_CANONICAL
UniRef90_UPI000EC71504	393	0.9690	PASS_CANONICAL
UniRef90_A0A9P8K3P3	373	0.9915	PASS_CANONICAL
UniRef90_A0A427YGD6	392	0.9746	PASS_CANONICAL
UniRef90_A0A427YK30	392	0.9803	PASS_CANONICAL
UniRef90_A0AAD9FUW7	392	0.9803	PASS_CANONICAL
UniRef90_Q5KHW1	392	0.9775	PASS_CANONICAL
UniRef90_A0A8H3EZR2	392	0.9887	PASS_CANONICAL
UniRef90_A0ACB8QEL6	392	0.9606	PASS_CANONICAL
UniRef90_A0AAD7K9G6	392	0.9831	PASS_CANONICAL
UniRef90_A0AAD7VWW1	392	0.9803	PASS_CANONICAL
UniRef90_A0ABQ8FKR2	392	0.9831	PASS_CANONICAL
UniRef90_A0A9P7RQF8	392	0.9803	PASS_CANONICAL
UniRef90_A0A0K3CT97	371	0.9803	PASS_CANONICAL
UniRef90_A0A9P6NRH7	392	0.9831	PASS_CANONICAL
UniRef90_A0A1Y1V1X2	392	0.9831	PASS_CANONICAL
UniRef90_A0A4U0UU17	388	0.9859	PASS_CANONICAL
UniRef90_A0A317XUJ6	392	0.9775	PASS_CANONICAL
UniRef90_A0A4Z0YPL9	392	0.9493	PASS_CANONICAL
UniRef90_F6G4W2	372	0.9803	PASS_CANONICAL
UniRef90_Q82W64	392	0.9859	PASS_CANONICAL
UniRef90_A0ABV7HFL7	392	0.9408	PASS_CANONICAL
UniRef90_A0A401FWT5	392	0.9239	PASS_CANONICAL
UniRef90_A0A2S4K1P7	392	0.9690	PASS_CANONICAL
UniRef90_A0A5A7NQR0	392	0.9746	PASS_CANONICAL
UniRef90_A0A7R7VGS0	372	0.9887	PASS_CANONICAL
UniRef90_UPI001D058734	392	0.9070	PASS_CANONICAL
UniRef90_H0QGW3	378	0.9859	PASS_CANONICAL
UniRef90_UPI00406CEE1B	392	0.9690	PASS_CANONICAL
UniRef90_UPI002546FEAD	392	0.9690	PASS_CANONICAL
UniRef90_UPI003D01E6F9	343	0.9324	PASS_CANONICAL
UniRef90_A0A507DBH7	391	0.9831	PASS_CANONICAL
UniRef90_A0A8H3PI62	391	0.9859	PASS_CANONICAL
UniRef90_A0A8H5D5Z5	391	0.9775	PASS_CANONICAL
UniRef90_A0A2K1QRJ2	375	0.9859	PASS_CANONICAL
UniRef90_A0A3D8QFN4	391	0.9465	PASS_CANONICAL
UniRef90_A0A1M2VVC9	391	0.9803	PASS_CANONICAL
UniRef90_A0ABR2ZA66	391	0.9775	PASS_CANONICAL
UniRef90_A0A0C3DPW1	391	0.9775	PASS_CANONICAL
UniRef90_A0AAN6TAT9	391	0.9859	PASS_CANONICAL
UniRef90_C1G0J6	388	0.9775	PASS_CANONICAL
UniRef90_A0A427XI95	391	0.9803	PASS_CANONICAL
UniRef90_A0A427Y5A9	391	0.9831	PASS_CANONICAL
UniRef90_A0A316VDA8	391	0.9803	PASS_CANONICAL
UniRef90_A0A2H3JYV5	391	0.9775	PASS_CANONICAL
UniRef90_A0A0D2CM99	385	0.9859	PASS_CANONICAL
UniRef90_A0A5P2HA21	380	0.9831	PASS_CANONICAL
UniRef90_A0A4R6QSY9	391	0.9859	PASS_CANONICAL
UniRef90_D1BZT6	391	0.9775	PASS_CANONICAL
UniRef90_A0A261F324	391	0.9803	PASS_CANONICAL
UniRef90_A0A1H1XG36	384	0.9859	PASS_CANONICAL
UniRef90_A0A5C6E588	391	0.9803	PASS_CANONICAL
UniRef90_UPI0026EF283D	339	0.9239	PASS_CANONICAL
UniRef90_UPI003F389018	391	0.9606	PASS_CANONICAL
UniRef90_UPI0007C78840	391	0.9690	PASS_CANONICAL
UniRef90_Q63KR7	372	0.9831	PASS_CANONICAL
UniRef90_A0A4V2ZSQ4	379	0.9803	PASS_CANONICAL
UniRef90_UPI0034CE8AF5	391	0.9831	PASS_CANONICAL
UniRef90_A0A0C3NKU3	388	0.9775	PASS_CANONICAL
UniRef90_A0A165CRU9	390	0.9746	PASS_CANONICAL
UniRef90_A0A507C582	390	0.9859	PASS_CANONICAL
UniRef90_A0A8K0UV76	385	0.9803	PASS_CANONICAL
UniRef90_A0AAF0Y9A1	390	0.9803	PASS_CANONICAL
UniRef90_S8E0Y1	390	0.9859	PASS_CANONICAL
UniRef90_A0A5E8BN98	390	0.9859	PASS_CANONICAL
UniRef90_W9WSJ6	389	0.9859	PASS_CANONICAL
UniRef90_A0A0D2GP96	390	0.9859	PASS_CANONICAL
UniRef90_S7RP02	389	0.9775	PASS_CANONICAL
