seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues	env_segments	raw_env_start	raw_env_end	pad_left	pad_right
UniRef90_A0A931CGH2	393	1	393	17	507	0.9424	1	1	N	393	7-377	7	377	6	16
UniRef90_H8YY57	393	18	393	18	508	0.9424	1	1	N	376	38-393	38	393	20	0
UniRef90_A0A9P8K3P3	373	1	373	20	513	0.9482	1	1	N	373	7-373	7	373	6	0
UniRef90_A0A427YK30	392	1	392	21	512	0.9443	1	1	N	392	10-391	10	391	9	1
UniRef90_A0A8H3EZR2	392	1	392	16	515	0.9597	1	1	N	392	12-384	12	384	11	8
UniRef90_A0ACB8QEL6	392	10	392	16	502	0.9347	1	1	N	383	30-387	30	387	20	5
UniRef90_A0AAD7VWW1	392	1	392	20	508	0.9386	1	1	N	392	21-388	21	388	20	4
UniRef90_A0ABQ8FKR2	392	11	392	21	507	0.9347	1	1	N	382	31-390	31	390	20	2
UniRef90_A0A9P7RQF8	392	6	392	16	507	0.9443	1	1	N	387	26-391	26	391	20	1
UniRef90_A0A4Z0YPL9	392	1	377	50	510	0.8848	1	1	N	377	5-357	5	357	4	20
UniRef90_Q82W64	392	1	392	11	509	0.9578	1	1	N	392	16-384	16	384	15	8
UniRef90_A0A401FWT5	392	19	392	26	504	0.9194	1	1	N	374	39-392	39	392	20	0
UniRef90_A0A2S4K1P7	392	1	379	18	505	0.9367	1	1	N	379	1-359	1	359	0	20
UniRef90_A0A5A7NQR0	392	4	392	18	506	0.9386	1	1	N	389	24-392	24	392	20	0
UniRef90_UPI001D058734	392	1	382	51	511	0.8848	1	1	N	382	16-362	16	362	15	20
UniRef90_A0A507DBH7	391	1	391	9	514	0.9712	1	1	N	391	16-391	16	391	15	0
UniRef90_A0A8H3PI62	391	1	391	11	508	0.9559	1	1	N	391	5-373	5	373	4	18
UniRef90_A0A8H5D5Z5	391	1	391	15	509	0.9501	1	1	N	391	16-386	16	386	15	5
UniRef90_A0A3D8QFN4	391	1	379	42	508	0.8964	1	1	N	379	4-359	4	359	3	20
UniRef90_C1G0J6	388	1	388	20	516	0.9539	1	1	N	388	5-371	5	371	4	17
UniRef90_A0A427XI95	391	1	391	15	514	0.9597	1	1	N	391	3-378	3	378	2	13
UniRef90_A0A427Y5A9	391	1	391	20	513	0.9482	1	1	N	391	20-391	20	391	19	0
UniRef90_A0A316VDA8	391	11	391	20	508	0.9386	1	1	N	381	31-390	31	390	20	1
UniRef90_A0A5P2HA21	380	1	380	18	510	0.9463	1	1	N	380	10-380	10	380	9	0
UniRef90_A0A4R6QSY9	391	1	391	18	508	0.9424	1	1	N	391	15-379	15	379	14	12
UniRef90_D1BZT6	391	10	391	17	507	0.9424	1	1	N	382	30-391	30	391	20	0
UniRef90_A0A261F324	391	1	391	19	513	0.9501	1	1	N	391	15-387	15	387	14	4
UniRef90_A0A1H1XG36	384	3	384	17	508	0.9443	1	1	N	382	23-384	23	384	20	0
UniRef90_A0A5C6E588	391	10	391	15	508	0.9482	1	1	N	382	30-389	30	389	20	2
UniRef90_UPI003F389018	391	1	391	26	512	0.9347	1	1	N	391	18-377	18	377	17	14
UniRef90_UPI0007C78840	391	1	381	23	510	0.9367	1	1	N	381	4-361	4	361	3	20
UniRef90_UPI0034CE8AF5	391	1	391	20	508	0.9386	1	1	N	391	20-385	20	385	19	6
UniRef90_A0A5E8BN98	390	1	390	19	509	0.9424	1	1	N	390	12-389	12	389	11	1
UniRef90_A0AAD5YIG0	390	1	390	25	509	0.9309	1	1	N	390	4-382	4	382	3	8
UniRef90_A0A9P6NKM9	390	1	390	17	512	0.9520	1	1	N	390	16-382	16	382	15	8
UniRef90_A0A423W2K6	390	1	374	28	510	0.9271	1	1	N	374	1-354	1	354	0	20
UniRef90_A0A8J3JAI2	390	1	388	31	511	0.9232	1	1	N	388	17-368	17	368	16	20
UniRef90_D2Q8C2	390	9	390	21	508	0.9367	1	1	N	382	29-390	29	390	20	0
UniRef90_A0A927J0Q4	390	1	390	11	508	0.9559	1	1	N	390	19-388	19	388	18	2
UniRef90_UPI000A5E3CF1	390	14	390	21	508	0.9367	1	1	N	377	34-390	34	390	20	0
UniRef90_UPI0039A01E84	390	1	390	17	513	0.9539	1	1	N	390	3-376	3	376	2	14
UniRef90_UPI0018A93DE3	390	1	390	21	505	0.9309	1	1	N	390	21-386	21	386	20	4
UniRef90_UPI000F4A47F9	390	1	390	8	509	0.9635	1	1	N	390	9-383	9	383	8	7
UniRef90_A0AAJ0DM75	389	1	389	18	512	0.9501	1	1	N	389	11-378	11	378	10	11
UniRef90_A0A8H8R5Q4	388	9	388	27	510	0.9290	1	1	N	380	29-388	29	388	20	0
UniRef90_A0A0D7BHZ3	389	1	389	17	513	0.9539	1	1	N	389	21-387	21	387	20	2
UniRef90_A0A2T9Z8D3	389	1	389	11	511	0.9616	1	1	N	389	17-388	17	388	16	1
UniRef90_A0AAD5LJC3	389	1	389	18	510	0.9463	1	1	N	389	21-388	21	388	20	1
UniRef90_Q8FQR5	389	9	389	22	508	0.9347	1	1	N	381	29-389	29	389	20	0
UniRef90_A0A1H4LER5	389	1	389	16	507	0.9443	1	1	N	389	16-389	16	389	15	0
UniRef90_A0A1I3IR31	389	1	380	34	508	0.9117	1	1	N	380	17-360	17	360	16	20
UniRef90_D4XDH5	389	5	389	10	509	0.9597	1	1	N	385	25-388	25	388	20	1
UniRef90_A0ABT1I0F3	389	1	389	27	508	0.9251	1	1	N	389	19-379	19	379	18	10
UniRef90_A0A0S4KVG8	389	15	389	17	503	0.9347	1	1	N	375	35-387	35	387	20	2
UniRef90_A0A6N9YRV2	389	7	389	18	509	0.9443	1	1	N	383	27-389	27	389	20	0
UniRef90_UPI002548D957	389	1	385	69	508	0.8445	1	1	N	385	4-365	4	365	3	20
UniRef90_UPI00331FB835	389	1	389	21	508	0.9367	1	1	N	389	6-374	6	374	5	15
UniRef90_UPI0036419ECA	389	1	387	18	502	0.9309	1	1	N	387	3-367	3	367	2	20
UniRef90_Q5EMW0	383	1	383	21	508	0.9367	1	1	N	383	10-374	10	374	9	9
UniRef90_A0A6J5G3C5	380	1	380	12	508	0.9539	1	1	N	380	21-379	21	379	20	1
UniRef90_A0A2T9YI52	388	1	388	11	512	0.9635	1	1	N	388	17-388	17	388	16	0
UniRef90_A0A0E9NB47	388	1	388	20	507	0.9367	1	1	N	388	14-382	14	382	13	6
UniRef90_A0ACB9YRW4	388	1	376	34	509	0.9136	1	1	N	376	7-356	7	356	6	20
UniRef90_A0A420I997	388	1	388	19	508	0.9405	1	1	N	388	20-386	20	386	19	2
UniRef90_A0AAD5TXB5	388	4	388	18	507	0.9405	1	1	N	385	24-388	24	388	20	0
UniRef90_A0A9P7V5P3	388	9	388	25	510	0.9328	1	1	N	380	29-388	29	388	20	0
UniRef90_A0A1V6R9P5	388	1	384	19	507	0.9386	1	1	N	384	5-364	5	364	4	20
UniRef90_A0A0G4JZ76	388	16	388	19	504	0.9328	1	1	N	373	36-388	36	388	20	0
UniRef90_A0A375A9G9	388	4	388	28	504	0.9155	1	1	N	385	24-385	24	385	20	3
UniRef90_UPI003C717785	388	1	376	19	507	0.9386	1	1	N	376	1-356	1	356	0	20
UniRef90_UPI00101DCF7F	388	7	388	11	511	0.9616	1	1	N	382	27-387	27	387	20	1
UniRef90_N1J5S9	377	1	377	17	515	0.9578	1	1	N	377	9-377	9	377	8	0
UniRef90_A0AAD5TBU9	387	1	387	14	508	0.9501	1	1	N	387	13-383	13	383	12	4
UniRef90_A0A180GM11	355	1	355	43	511	0.9002	1	1	N	355	1-344	1	344	0	11
UniRef90_A8NJE5	387	1	387	18	508	0.9424	1	1	N	387	17-384	17	384	16	3
UniRef90_A0A024UCE8	387	51	387	18	424	0.7812	1	1	N	337	71-369	71	369	20	18
UniRef90_A0ABM8BE60	387	1	387	18	514	0.9539	1	1	N	387	15-387	15	387	14	0
UniRef90_I0HK76	378	1	378	13	511	0.9578	1	1	N	378	8-378	8	378	7	0
UniRef90_A0ABV8R4E6	387	1	387	19	509	0.9424	1	1	N	387	6-379	6	379	5	8
UniRef90_W5IIN5	387	1	387	24	508	0.9309	1	1	N	387	19-386	19	386	18	1
UniRef90_A0A087VV82	387	1	387	19	508	0.9405	1	1	N	387	18-385	18	385	17	2
UniRef90_A0ABP7MDB8	387	2	387	26	501	0.9136	1	1	N	386	22-387	22	387	20	0
UniRef90_A0A6D2G935	387	1	338	21	452	0.8292	1	1	N	338	1-318	1	318	0	20
UniRef90_A0A433S9X2	387	1	387	19	514	0.9520	1	1	N	387	12-386	12	386	11	1
UniRef90_A0A2A7UZF9	387	1	387	17	511	0.9501	1	1	N	387	12-384	12	384	11	3
UniRef90_A0A8H6SDR7	386	1	386	15	509	0.9501	1	1	N	386	21-384	21	384	20	2
UniRef90_A0A8H5G861	386	1	386	12	517	0.9712	1	1	N	386	16-386	16	386	15	0
UniRef90_A0AAD7X848	386	1	359	14	462	0.8618	1	1	N	359	12-339	12	339	11	20
UniRef90_A0A162IIU2	386	3	386	22	509	0.9367	1	1	N	384	23-386	23	386	20	0
UniRef90_A0A0J1ATL5	386	1	386	17	513	0.9539	1	1	N	386	4-378	4	378	3	8
UniRef90_A0A6A7A6T7	386	1	386	16	513	0.9559	1	1	N	386	17-384	17	384	16	2
UniRef90_A0A2A9PJB7	386	1	386	23	508	0.9328	1	1	N	386	11-384	11	384	10	2
UniRef90_A0A7S1J515	386	7	386	29	501	0.9079	1	1	N	380	27-383	27	383	20	3
UniRef90_B8ARY1	386	4	386	17	502	0.9328	1	1	N	383	24-381	24	381	20	5
UniRef90_A0A238HC61	386	1	386	23	506	0.9290	1	1	N	386	13-372	13	372	12	14
UniRef90_A0AAP4TX40	386	10	386	28	504	0.9155	1	1	N	377	30-386	30	386	20	0
UniRef90_A0A0F4KXK9	386	2	386	21	514	0.9482	1	1	N	385	22-386	22	386	20	0
UniRef90_A0A4Y1YII1	386	1	386	18	513	0.9520	1	1	N	386	10-380	10	380	9	6
UniRef90_A0A7H0I286	386	14	386	28	507	0.9213	1	1	N	373	34-386	34	386	20	0
UniRef90_A0A379C8U9	386	1	386	14	512	0.9578	1	1	N	386	20-386	20	386	19	0
UniRef90_A0A1G7P3V8	386	15	386	22	504	0.9271	1	1	N	372	35-386	35	386	20	0
UniRef90_A0ABM8B6C0	386	1	386	14	509	0.9520	1	1	N	386	12-383	12	383	11	3
UniRef90_A0A1K2H586	386	8	386	18	508	0.9424	1	1	N	379	28-386	28	386	20	0
UniRef90_A0A251X9M4	359	1	359	19	504	0.9328	1	1	N	359	4-357	4	357	3	2
UniRef90_UPI00086F8E1E	386	1	386	15	511	0.9539	1	1	N	386	8-383	8	383	7	3
UniRef90_A0A1R0H5H8	385	1	385	17	508	0.9443	1	1	N	385	21-385	21	385	20	0
UniRef90_A0A507E9D0	385	1	385	18	515	0.9559	1	1	N	385	17-385	17	385	16	0
UniRef90_A0A7H8QN86	385	1	376	69	507	0.8426	1	1	N	376	15-356	15	356	14	20
UniRef90_A0A433DM71	385	2	385	17	508	0.9443	1	1	N	384	22-385	22	385	20	0
UniRef90_A0A0G4IK71	385	3	385	16	508	0.9463	1	1	N	383	23-384	23	384	20	1
UniRef90_A0A2A2ALZ9	385	1	385	16	510	0.9501	1	1	N	385	1-368	1	368	0	17
UniRef90_A0AAW8DDH3	385	1	374	30	510	0.9232	1	1	N	374	1-354	1	354	0	20
UniRef90_A0A2M9H973	377	1	377	18	507	0.9405	1	1	N	377	11-377	11	377	10	0
UniRef90_L8N3F0	385	4	385	17	505	0.9386	1	1	N	382	24-384	24	384	20	1
UniRef90_A0A1G9QJ43	385	7	385	17	508	0.9443	1	1	N	379	27-385	27	385	20	0
UniRef90_A0A2X2CLF9	385	3	385	17	505	0.9386	1	1	N	383	23-385	23	385	20	0
UniRef90_A0A8H9MBA4	385	1	385	26	509	0.9290	1	1	N	385	3-365	3	365	2	20
UniRef90_A0A1N7RY87	385	1	384	23	507	0.9309	1	1	N	384	3-364	3	364	2	20
UniRef90_A0A1B8SP49	364	1	364	24	505	0.9251	1	1	N	364	4-362	4	362	3	2
UniRef90_A0A4U3FLI2	348	1	348	19	505	0.9347	1	1	N	348	1-348	1	348	0	0
UniRef90_UPI0027E5A8F1	385	1	385	10	508	0.9578	1	1	N	385	2-372	2	372	1	13
UniRef90_UPI0022FF2913	385	1	385	18	513	0.9520	1	1	N	385	11-385	11	385	10	0
UniRef90_A0A2W1EI09	384	1	384	22	507	0.9328	1	1	N	384	8-376	8	376	7	8
UniRef90_A0A507BZ00	384	1	384	8	513	0.9712	1	1	N	384	11-384	11	384	10	0
UniRef90_A0A164T5R1	384	1	384	21	510	0.9405	1	1	N	384	4-369	4	369	3	15
UniRef90_A0A1E3HSF2	380	1	380	21	515	0.9501	1	1	N	380	5-380	5	380	4	0
UniRef90_A0A507EA44	384	1	384	20	511	0.9443	1	1	N	384	13-383	13	383	12	1
UniRef90_A0A9Q3D8S9	384	1	384	11	511	0.9616	1	1	N	384	14-384	14	384	13	0
UniRef90_A0A0F7SPP3	384	1	384	20	511	0.9443	1	1	N	384	5-376	5	376	4	8
UniRef90_A0A6J4VK53	384	48	384	19	464	0.8560	1	1	N	337	68-384	68	384	20	0
UniRef90_Q65TB9	384	3	384	21	508	0.9367	1	1	N	382	23-384	23	384	20	0
UniRef90_A0A1W1YIE7	384	1	384	15	508	0.9482	1	1	N	384	21-384	21	384	20	0
UniRef90_A0A7G5EMN9	384	1	384	15	513	0.9578	1	1	N	384	8-382	8	382	7	2
UniRef90_A0A0G3GNM6	384	1	384	19	509	0.9424	1	1	N	384	3-380	3	380	2	4
UniRef90_A0ABP7S307	384	1	384	17	511	0.9501	1	1	N	384	10-380	10	380	9	4
UniRef90_UPI0037433507	384	1	384	18	510	0.9463	1	1	N	384	18-384	18	384	17	0
UniRef90_UPI00195C8EE2	384	1	384	15	508	0.9482	1	1	N	384	20-384	20	384	19	0
UniRef90_A0ABR8YKE2	369	1	369	14	510	0.9539	1	1	N	369	1-369	1	369	0	0
UniRef90_UPI00386D5882	384	1	384	26	509	0.9290	1	1	N	384	6-368	6	368	5	16
UniRef90_A0AAE3AKL3	343	1	343	25	501	0.9155	1	1	N	343	1-343	1	343	0	0
UniRef90_T1AZL3	317	1	314	90	509	0.8061	1	1	N	314	1-294	1	294	0	20
UniRef90_UPI0014226AB2	384	1	384	17	508	0.9443	1	1	N	384	8-371	8	371	7	13
UniRef90_A0A8H7AM63	375	1	375	22	512	0.9424	1	1	N	375	10-372	10	372	9	3
UniRef90_A5DB91	383	35	383	29	398	0.7102	1	1	N	349	55-377	55	377	20	6
UniRef90_A0ABR0TQR7	383	1	383	30	509	0.9213	1	1	N	383	18-382	18	382	17	1
UniRef90_A0A6J4VR39	383	8	383	17	507	0.9424	1	1	N	376	28-383	28	383	20	0
UniRef90_A0A6S7BH94	383	1	383	11	509	0.9578	1	1	N	383	13-381	13	381	12	2
UniRef90_A0A261EU31	383	1	383	16	510	0.9501	1	1	N	383	11-383	11	383	10	0
UniRef90_A0A940YKB5	383	1	383	13	508	0.9520	1	1	N	383	21-383	21	383	20	0
UniRef90_A0A5P9Q6Q7	383	1	383	17	507	0.9424	1	1	N	383	20-383	20	383	19	0
UniRef90_A0A246JC59	383	1	383	17	507	0.9424	1	1	N	383	13-383	13	383	12	0
UniRef90_B2VHI2	383	1	383	24	504	0.9232	1	1	N	383	20-382	20	382	19	1
UniRef90_A0ABU9CM48	383	1	383	16	509	0.9482	1	1	N	383	17-383	17	383	16	0
UniRef90_UPI003D2D6D1B	383	1	383	18	507	0.9405	1	1	N	383	11-383	11	383	10	0
UniRef90_UPI0033F1D303	383	1	383	31	510	0.9213	1	1	N	383	13-375	13	375	12	8
UniRef90_UPI0025455B83	383	27	377	69	507	0.8426	1	1	N	351	47-357	47	357	20	20
UniRef90_UPI003DA77392	383	1	383	17	508	0.9443	1	1	N	383	4-375	4	375	3	8
UniRef90_UPI0004416C92	383	1	383	20	510	0.9424	1	1	N	383	6-375	6	375	5	8
UniRef90_UPI001D05588C	383	1	383	27	513	0.9347	1	1	N	383	21-381	21	381	20	2
UniRef90_A0A9P6KBJ1	382	3	382	19	507	0.9386	1	1	N	380	23-382	23	382	20	0
UniRef90_A0A9W8JPT0	382	1	382	18	510	0.9463	1	1	N	382	6-377	6	377	5	5
UniRef90_A0A0F8DDQ1	382	1	382	17	513	0.9539	1	1	N	382	4-373	4	373	3	9
UniRef90_G7E579	382	1	382	17	514	0.9559	1	1	N	382	4-375	4	375	3	7
UniRef90_A0A8H7PPN2	382	1	382	17	508	0.9443	1	1	N	382	17-382	17	382	16	0
UniRef90_A0A316ZE79	382	1	382	18	508	0.9424	1	1	N	382	21-382	21	382	20	0
UniRef90_A0AA43TZH5	382	1	382	18	514	0.9539	1	1	N	382	5-376	5	376	4	6
UniRef90_A0A813S7H2	382	1	382	31	512	0.9251	1	1	N	382	8-371	8	371	7	11
UniRef90_A0AAE3JJ77	382	1	382	17	507	0.9424	1	1	N	382	1-363	1	363	0	19
UniRef90_A0A2M9BU25	382	1	382	17	503	0.9347	1	1	N	382	15-378	15	378	14	4
UniRef90_A0ABS9LA47	382	1	382	28	507	0.9213	1	1	N	382	5-374	5	374	4	8
UniRef90_A0A133P1H5	382	1	382	15	507	0.9463	1	1	N	382	14-382	14	382	13	0
UniRef90_A0A970BAP5	382	1	382	18	508	0.9424	1	1	N	382	13-381	13	381	12	1
UniRef90_A0ABN1JQB9	382	1	382	17	507	0.9424	1	1	N	382	21-382	21	382	20	0
UniRef90_A0A971CYC7	382	1	382	21	508	0.9367	1	1	N	382	19-380	19	380	18	2
UniRef90_A0A839RZP9	375	1	375	18	507	0.9405	1	1	N	375	15-375	15	375	14	0
UniRef90_A0A1I1B7Z4	382	1	382	23	507	0.9309	1	1	N	382	14-379	14	379	13	3
UniRef90_UPI001B706126	382	1	382	19	508	0.9405	1	1	N	382	17-382	17	382	16	0
UniRef90_A0A1Y3U7B9	342	1	342	31	502	0.9060	1	1	N	342	3-342	3	342	2	0
UniRef90_UPI00391A722E	382	1	382	18	508	0.9424	1	1	N	382	6-380	6	380	5	2
UniRef90_UPI00367A8788	382	15	382	30	507	0.9175	1	1	N	368	35-381	35	381	20	1
UniRef90_UPI001F22404F	382	1	382	18	513	0.9520	1	1	N	382	7-381	7	381	6	1
UniRef90_UPI001421B888	382	1	382	16	510	0.9501	1	1	N	382	8-382	8	382	7	0
UniRef90_UPI00210A3180	382	1	382	26	508	0.9271	1	1	N	382	12-379	12	379	11	3
UniRef90_A0A4T0FX58	380	1	380	13	508	0.9520	1	1	N	380	13-379	13	379	12	1
UniRef90_A0A9P6JP82	381	1	381	16	516	0.9616	1	1	N	381	2-379	2	379	1	2
UniRef90_A0AAD5S6Z9	381	1	381	17	510	0.9482	1	1	N	381	12-381	12	381	11	0
UniRef90_A0AAN6ZAA1	381	1	352	16	459	0.8522	1	1	N	352	9-332	9	332	8	20
UniRef90_A0A0C2W198	381	1	381	23	510	0.9367	1	1	N	381	21-381	21	381	20	0
UniRef90_A0A9P5G3L3	381	1	381	16	508	0.9463	1	1	N	381	10-381	10	381	9	0
UniRef90_A0ACB8Q4W9	381	1	381	19	508	0.9405	1	1	N	381	17-380	17	380	16	1
UniRef90_A0A1R1PKS4	381	1	381	13	510	0.9559	1	1	N	381	12-381	12	381	11	0
UniRef90_A0A6A4H2S7	381	1	381	14	507	0.9482	1	1	N	381	11-374	11	374	10	7
UniRef90_A0A167ECD3	381	1	381	17	515	0.9578	1	1	N	381	5-381	5	381	4	0
UniRef90_A0A8H4J9W9	381	2	381	21	508	0.9367	1	1	N	380	22-381	22	381	20	0
UniRef90_A0A165JZC4	381	1	381	15	511	0.9539	1	1	N	381	2-379	2	379	1	2
UniRef90_A0A344TZ29	381	1	381	26	506	0.9232	1	1	N	381	10-365	10	365	9	16
UniRef90_A0A8J3C7L1	381	1	381	49	511	0.8887	1	1	N	381	21-372	21	372	20	9
UniRef90_A0ABU9C9E4	381	2	381	18	508	0.9424	1	1	N	380	22-381	22	381	20	0
UniRef90_A0ABN3BYI8	381	1	381	18	511	0.9482	1	1	N	381	12-381	12	381	11	0
UniRef90_A0A177HWP4	381	1	381	12	508	0.9539	1	1	N	381	21-381	21	381	20	0
UniRef90_A0A238VNT2	381	1	381	22	508	0.9347	1	1	N	381	18-380	18	380	17	1
UniRef90_A0ABT1H1K4	381	1	381	16	507	0.9443	1	1	N	381	2-363	2	363	1	18
UniRef90_A0A918U9E9	374	7	374	32	508	0.9155	1	1	N	368	27-373	27	373	20	1
UniRef90_UPI0016000F34	381	1	381	14	511	0.9559	1	1	N	381	2-369	2	369	1	12
UniRef90_UPI002577B430	381	1	381	16	508	0.9463	1	1	N	381	15-374	15	374	14	7
UniRef90_UPI0037A8BA86	381	3	381	32	511	0.9213	1	1	N	379	23-373	23	373	20	8
UniRef90_UPI00397FFA7E	381	1	367	28	462	0.8349	1	1	N	367	19-347	19	347	18	20
UniRef90_UPI003C021FF2	381	1	381	11	509	0.9578	1	1	N	381	11-378	11	378	10	3
UniRef90_UPI0019CB2CD8	381	1	381	9	508	0.9597	1	1	N	381	10-380	10	380	9	1
UniRef90_Q7NMN1	372	1	372	18	507	0.9405	1	1	N	372	11-369	11	369	10	3
UniRef90_UPI003119275A	381	1	381	21	508	0.9367	1	1	N	381	17-381	17	381	16	0
UniRef90_S3C668	379	1	379	23	508	0.9328	1	1	N	379	9-367	9	367	8	12
UniRef90_A0ABR1GLM2	380	1	380	45	508	0.8906	1	1	N	380	18-377	18	377	17	3
UniRef90_A0AAD9ICH8	380	1	380	19	509	0.9424	1	1	N	380	4-367	4	367	3	13
UniRef90_A0A9P8I4L6	380	1	380	16	508	0.9463	1	1	N	380	7-374	7	374	6	6
UniRef90_A0A8H7RB45	380	1	380	19	508	0.9405	1	1	N	380	5-380	5	380	4	0
UniRef90_A0A154DI85	380	1	380	12	504	0.9463	1	1	N	380	15-379	15	379	14	1
UniRef90_A0A078MP85	380	1	380	19	508	0.9405	1	1	N	380	2-367	2	367	1	13
UniRef90_A0A1G6GN41	380	1	380	18	511	0.9482	1	1	N	380	5-370	5	370	4	10
UniRef90_I1D401	380	1	380	21	510	0.9405	1	1	N	380	21-380	21	380	20	0
UniRef90_A0A8J3APA0	380	1	380	24	508	0.9309	1	1	N	380	19-379	19	379	18	1
UniRef90_Q87FB0	380	1	380	20	514	0.9501	1	1	N	380	16-379	16	379	15	1
UniRef90_A0ACC6P1H4	380	1	380	3	508	0.9712	1	1	N	380	7-379	7	379	6	1
UniRef90_A0A1C4H577	380	1	380	16	508	0.9463	1	1	N	380	12-380	12	380	11	0
UniRef90_A0A8G2BKH2	380	3	380	18	508	0.9424	1	1	N	378	23-380	23	380	20	0
UniRef90_A0A809S996	380	3	380	19	508	0.9405	1	1	N	378	23-380	23	380	20	0
UniRef90_UPI0035698411	380	1	380	11	508	0.9559	1	1	N	380	8-375	8	375	7	5
UniRef90_UPI0013BCB04D	380	1	380	11	511	0.9616	1	1	N	380	8-380	8	380	7	0
UniRef90_UPI00040F8036	380	4	380	19	507	0.9386	1	1	N	377	24-380	24	380	20	0
UniRef90_UPI0025BE3D3C	380	3	380	21	508	0.9367	1	1	N	378	23-380	23	380	20	0
UniRef90_UPI00369116EC	380	1	380	12	507	0.9520	1	1	N	380	20-380	20	380	19	0
UniRef90_UPI001F22AC2C	380	2	380	18	508	0.9424	1	1	N	379	22-380	22	380	20	0
UniRef90_UPI0022FF101A	380	1	380	19	508	0.9405	1	1	N	380	17-379	17	379	16	1
UniRef90_UPI0039C95312	380	1	380	19	508	0.9405	1	1	N	380	18-378	18	378	17	2
UniRef90_A0A1R1XMI7	379	1	379	19	507	0.9386	1	1	N	379	11-379	11	379	10	0
UniRef90_A0A0D7AB53	379	1	379	25	508	0.9290	1	1	N	379	18-378	18	378	17	1
UniRef90_A0A3A2ZTQ5	379	1	379	15	511	0.9539	1	1	N	379	10-379	10	379	9	0
UniRef90_A0A9W7ZTM4	379	1	379	18	511	0.9482	1	1	N	379	4-378	4	378	3	1
UniRef90_A0A9W7ZSF9	379	1	379	22	508	0.9347	1	1	N	379	21-379	21	379	20	0
UniRef90_A0A9P6H2I4	379	1	379	26	509	0.9290	1	1	N	379	12-373	12	373	11	6
UniRef90_A0A0D1Z6G5	379	1	379	19	511	0.9463	1	1	N	379	6-372	6	372	5	7
UniRef90_A0AAV0AXN2	379	1	379	18	508	0.9424	1	1	N	379	16-379	16	379	15	0
UniRef90_A0A0L0H5L0	379	1	379	18	508	0.9424	1	1	N	379	12-379	12	379	11	0
UniRef90_A0A1D2VQQ7	379	1	379	17	508	0.9443	1	1	N	379	7-379	7	379	6	0
UniRef90_A0A109UZ91	379	1	379	19	508	0.9405	1	1	N	379	8-376	8	376	7	3
UniRef90_L8GUI0	377	1	377	19	512	0.9482	1	1	N	377	7-375	7	375	6	2
UniRef90_A0A7S1NUU0	379	1	379	19	505	0.9347	1	1	N	379	15-377	15	377	14	2
UniRef90_A0A261G8T1	379	1	379	21	507	0.9347	1	1	N	379	16-379	16	379	15	0
UniRef90_A0AAW9Q5T8	379	1	379	14	505	0.9443	1	1	N	379	20-379	20	379	19	0
UniRef90_A0A5C8P1D4	379	1	379	10	508	0.9578	1	1	N	379	12-376	12	376	11	3
UniRef90_A0A3N4Z489	379	9	379	29	507	0.9194	1	1	N	371	29-379	29	379	20	0
UniRef90_A0A080N4L2	379	1	379	19	507	0.9386	1	1	N	379	20-378	20	378	19	1
UniRef90_A0A087BTF6	379	1	379	21	508	0.9367	1	1	N	379	15-379	15	379	14	0
UniRef90_A0A5B8M2A5	379	1	379	11	509	0.9578	1	1	N	379	6-377	6	377	5	2
UniRef90_A0A7X6HBR7	379	1	379	27	505	0.9194	1	1	N	379	15-377	15	377	14	2
UniRef90_A0A1H1KZJ7	342	1	342	49	502	0.8714	1	1	N	342	7-342	7	342	6	0
UniRef90_A0A0H3CL83	379	1	340	19	466	0.8599	1	1	N	340	1-320	1	320	0	20
UniRef90_UPI00260953AA	379	1	379	15	508	0.9482	1	1	N	379	11-379	11	379	10	0
UniRef90_UPI0036331154	379	1	379	18	508	0.9424	1	1	N	379	11-379	11	379	10	0
UniRef90_UPI00111B327F	379	1	379	20	514	0.9501	1	1	N	379	8-373	8	373	7	6
UniRef90_UPI003559BD92	379	2	379	18	508	0.9424	1	1	N	378	22-379	22	379	20	0
UniRef90_UPI0033DF8954	379	13	379	32	508	0.9155	1	1	N	367	33-378	33	378	20	1
UniRef90_UPI00286BFCAA	379	1	379	17	508	0.9443	1	1	N	379	11-378	11	378	10	1
UniRef90_A0A4T0FGV0	378	2	378	24	508	0.9309	1	1	N	377	22-378	22	378	20	0
UniRef90_A0AAD9FQB7	378	1	378	21	511	0.9424	1	1	N	378	9-377	9	377	8	1
UniRef90_A0A9P4MN32	378	1	378	20	513	0.9482	1	1	N	378	4-374	4	374	3	4
UniRef90_A0A875S662	378	1	378	17	508	0.9443	1	1	N	378	9-378	9	378	8	0
UniRef90_A0AAV0BK24	378	1	378	20	508	0.9386	1	1	N	378	15-377	15	377	14	1
UniRef90_A0A9W4JZW4	378	1	378	20	508	0.9386	1	1	N	378	1-360	1	360	0	18
UniRef90_A0A0J0XN77	378	1	378	19	513	0.9501	1	1	N	378	8-378	8	378	7	0
UniRef90_A0A6A6UEQ5	378	1	378	19	508	0.9405	1	1	N	378	12-377	12	377	11	1
UniRef90_A0A1B2J7W6	378	1	378	16	510	0.9501	1	1	N	378	15-378	15	378	14	0
UniRef90_A0AAV9XKZ3	378	1	378	25	508	0.9290	1	1	N	378	19-378	19	378	18	0
