seq_id	seq_len	core_start	core_end	hmm_from	hmm_to	coverage	n_hits	n_env_segments	stitched_flag	core_residues
UniRef90_A0A8H5G861	386	16	386	12	517	0.9712	1	1	N	371
UniRef90_A0AAD7X848	386	12	339	14	462	0.8618	1	1	N	328
UniRef90_A0A162IIU2	386	23	386	22	509	0.9367	1	1	N	364
UniRef90_A0A0J1ATL5	386	4	378	17	513	0.9539	1	1	N	375
UniRef90_A0A6A7A6T7	386	17	384	16	513	0.9559	1	1	N	368
UniRef90_A0A2A9PJB7	386	11	384	23	508	0.9328	1	1	N	374
UniRef90_A0A7S1J515	386	27	383	29	501	0.9079	1	1	N	357
UniRef90_B8ARY1	386	24	381	17	502	0.9328	1	1	N	358
UniRef90_A0A238HC61	386	13	372	23	506	0.9290	1	1	N	360
UniRef90_A0AAP4TX40	386	30	386	28	504	0.9155	1	1	N	357
UniRef90_A0A0F4KXK9	386	22	386	21	514	0.9482	1	1	N	365
UniRef90_A0A4Y1YII1	386	10	380	18	513	0.9520	1	1	N	371
UniRef90_A0A7H0I286	386	34	386	28	507	0.9213	1	1	N	353
UniRef90_A0A379C8U9	386	20	386	14	512	0.9578	1	1	N	367
UniRef90_A0A1G7P3V8	386	35	386	22	504	0.9271	1	1	N	352
UniRef90_A0ABM8B6C0	386	12	383	14	509	0.9520	1	1	N	372
UniRef90_A0A1K2H586	386	28	386	18	508	0.9424	1	1	N	359
UniRef90_A0A251X9M4	359	4	357	19	504	0.9328	1	1	N	354
UniRef90_UPI00086F8E1E	386	8	383	15	511	0.9539	1	1	N	376
UniRef90_A0A1R0H5H8	385	21	385	17	508	0.9443	1	1	N	365
UniRef90_A0A507E9D0	385	17	385	18	515	0.9559	1	1	N	369
UniRef90_A0A7H8QN86	385	15	356	69	507	0.8426	1	1	N	342
UniRef90_A0A433DM71	385	22	385	17	508	0.9443	1	1	N	364
UniRef90_A0A0G4IK71	385	23	384	16	508	0.9463	1	1	N	362
UniRef90_A0A2A2ALZ9	385	1	368	16	510	0.9501	1	1	N	368
UniRef90_A0AAW8DDH3	385	1	354	30	510	0.9232	1	1	N	354
UniRef90_A0A2M9H973	377	11	377	18	507	0.9405	1	1	N	367
UniRef90_L8N3F0	385	24	384	17	505	0.9386	1	1	N	361
UniRef90_A0A1G9QJ43	385	27	385	17	508	0.9443	1	1	N	359
UniRef90_A0A2X2CLF9	385	23	385	17	505	0.9386	1	1	N	363
UniRef90_A0A8H9MBA4	385	3	365	26	509	0.9290	1	1	N	363
UniRef90_A0A1N7RY87	385	3	364	23	507	0.9309	1	1	N	362
UniRef90_A0A1B8SP49	364	4	362	24	505	0.9251	1	1	N	359
UniRef90_A0A4U3FLI2	348	1	348	19	505	0.9347	1	1	N	348
UniRef90_UPI0027E5A8F1	385	2	372	10	508	0.9578	1	1	N	371
UniRef90_UPI0022FF2913	385	11	385	18	513	0.9520	1	1	N	375
UniRef90_A0A2W1EI09	384	8	376	22	507	0.9328	1	1	N	369
UniRef90_A0A507BZ00	384	11	384	8	513	0.9712	1	1	N	374
UniRef90_A0A164T5R1	384	4	369	21	510	0.9405	1	1	N	366
UniRef90_A0A1E3HSF2	380	5	380	21	515	0.9501	1	1	N	376
UniRef90_A0A507EA44	384	13	383	20	511	0.9443	1	1	N	371
UniRef90_A0A9Q3D8S9	384	14	384	11	511	0.9616	1	1	N	371
UniRef90_A0A0F7SPP3	384	5	376	20	511	0.9443	1	1	N	372
UniRef90_A0A6J4VK53	384	68	384	19	464	0.8560	1	1	N	317
UniRef90_Q65TB9	384	23	384	21	508	0.9367	1	1	N	362
UniRef90_A0A1W1YIE7	384	21	384	15	508	0.9482	1	1	N	364
UniRef90_A0A7G5EMN9	384	8	382	15	513	0.9578	1	1	N	375
UniRef90_A0A0G3GNM6	384	3	380	19	509	0.9424	1	1	N	378
UniRef90_A0ABP7S307	384	10	380	17	511	0.9501	1	1	N	371
UniRef90_UPI0037433507	384	18	384	18	510	0.9463	1	1	N	367
UniRef90_UPI00195C8EE2	384	20	384	15	508	0.9482	1	1	N	365
UniRef90_A0ABR8YKE2	369	1	369	14	510	0.9539	1	1	N	369
UniRef90_UPI00386D5882	384	6	368	26	509	0.9290	1	1	N	363
UniRef90_A0AAE3AKL3	343	1	343	25	501	0.9155	1	1	N	343
UniRef90_T1AZL3	317	1	294	90	509	0.8061	1	1	N	294
UniRef90_UPI0014226AB2	384	8	371	17	508	0.9443	1	1	N	364
UniRef90_A0A8H7AM63	375	10	372	22	512	0.9424	1	1	N	363
UniRef90_A5DB91	383	55	377	29	398	0.7102	1	1	N	323
UniRef90_A0ABR0TQR7	383	18	382	30	509	0.9213	1	1	N	365
UniRef90_A0A6J4VR39	383	28	383	17	507	0.9424	1	1	N	356
UniRef90_A0A6S7BH94	383	13	381	11	509	0.9578	1	1	N	369
UniRef90_A0A261EU31	383	11	383	16	510	0.9501	1	1	N	373
UniRef90_A0A940YKB5	383	21	383	13	508	0.9520	1	1	N	363
UniRef90_A0A5P9Q6Q7	383	20	383	17	507	0.9424	1	1	N	364
UniRef90_A0A246JC59	383	13	383	17	507	0.9424	1	1	N	371
UniRef90_B2VHI2	383	20	382	24	504	0.9232	1	1	N	363
UniRef90_A0ABU9CM48	383	17	383	16	509	0.9482	1	1	N	367
UniRef90_UPI003D2D6D1B	383	11	383	18	507	0.9405	1	1	N	373
UniRef90_UPI0033F1D303	383	13	375	31	510	0.9213	1	1	N	363
UniRef90_UPI0025455B83	383	47	357	69	507	0.8426	1	1	N	311
UniRef90_UPI003DA77392	383	4	375	17	508	0.9443	1	1	N	372
UniRef90_UPI0004416C92	383	6	375	20	510	0.9424	1	1	N	370
UniRef90_UPI001D05588C	383	21	381	27	513	0.9347	1	1	N	361
UniRef90_A0A9P6KBJ1	382	23	382	19	507	0.9386	1	1	N	360
UniRef90_A0A9W8JPT0	382	6	377	18	510	0.9463	1	1	N	372
UniRef90_A0A0F8DDQ1	382	4	373	17	513	0.9539	1	1	N	370
UniRef90_G7E579	382	4	375	17	514	0.9559	1	1	N	372
UniRef90_A0A8H7PPN2	382	17	382	17	508	0.9443	1	1	N	366
UniRef90_A0A316ZE79	382	21	382	18	508	0.9424	1	1	N	362
UniRef90_A0AA43TZH5	382	5	376	18	514	0.9539	1	1	N	372
UniRef90_A0A813S7H2	382	8	371	31	512	0.9251	1	1	N	364
UniRef90_A0AAE3JJ77	382	1	363	17	507	0.9424	1	1	N	363
UniRef90_A0A2M9BU25	382	15	378	17	503	0.9347	1	1	N	364
UniRef90_A0ABS9LA47	382	5	374	28	507	0.9213	1	1	N	370
UniRef90_A0A133P1H5	382	14	382	15	507	0.9463	1	1	N	369
UniRef90_A0A970BAP5	382	13	381	18	508	0.9424	1	1	N	369
UniRef90_A0ABN1JQB9	382	21	382	17	507	0.9424	1	1	N	362
UniRef90_A0A971CYC7	382	19	380	21	508	0.9367	1	1	N	362
UniRef90_A0A839RZP9	375	15	375	18	507	0.9405	1	1	N	361
UniRef90_A0A1I1B7Z4	382	14	379	23	507	0.9309	1	1	N	366
UniRef90_UPI001B706126	382	17	382	19	508	0.9405	1	1	N	366
UniRef90_A0A1Y3U7B9	342	3	342	31	502	0.9060	1	1	N	340
UniRef90_UPI00391A722E	382	6	380	18	508	0.9424	1	1	N	375
UniRef90_UPI00367A8788	382	35	381	30	507	0.9175	1	1	N	347
UniRef90_UPI001F22404F	382	7	381	18	513	0.9520	1	1	N	375
UniRef90_UPI001421B888	382	8	382	16	510	0.9501	1	1	N	375
UniRef90_UPI00210A3180	382	12	379	26	508	0.9271	1	1	N	368
UniRef90_A0A4T0FX58	380	13	379	13	508	0.9520	1	1	N	367
UniRef90_A0A9P6JP82	381	2	379	16	516	0.9616	1	1	N	378
UniRef90_A0AAD5S6Z9	381	12	381	17	510	0.9482	1	1	N	370
UniRef90_A0AAN6ZAA1	381	9	332	16	459	0.8522	1	1	N	324
UniRef90_A0A0C2W198	381	21	381	23	510	0.9367	1	1	N	361
UniRef90_A0A9P5G3L3	381	10	381	16	508	0.9463	1	1	N	372
UniRef90_A0ACB8Q4W9	381	17	380	19	508	0.9405	1	1	N	364
UniRef90_A0A1R1PKS4	381	12	381	13	510	0.9559	1	1	N	370
UniRef90_A0A6A4H2S7	381	11	374	14	507	0.9482	1	1	N	364
UniRef90_A0A167ECD3	381	5	381	17	515	0.9578	1	1	N	377
UniRef90_A0A8H4J9W9	381	22	381	21	508	0.9367	1	1	N	360
UniRef90_A0A165JZC4	381	2	379	15	511	0.9539	1	1	N	378
UniRef90_A0A344TZ29	381	10	365	26	506	0.9232	1	1	N	356
UniRef90_A0A8J3C7L1	381	21	372	49	511	0.8887	1	1	N	352
UniRef90_A0ABU9C9E4	381	22	381	18	508	0.9424	1	1	N	360
UniRef90_A0ABN3BYI8	381	12	381	18	511	0.9482	1	1	N	370
UniRef90_A0A177HWP4	381	21	381	12	508	0.9539	1	1	N	361
UniRef90_A0A238VNT2	381	18	380	22	508	0.9347	1	1	N	363
UniRef90_A0ABT1H1K4	381	2	363	16	507	0.9443	1	1	N	362
UniRef90_A0A918U9E9	374	27	373	32	508	0.9155	1	1	N	347
UniRef90_UPI0016000F34	381	2	369	14	511	0.9559	1	1	N	368
UniRef90_UPI002577B430	381	15	374	16	508	0.9463	1	1	N	360
UniRef90_UPI0037A8BA86	381	23	373	32	511	0.9213	1	1	N	351
UniRef90_UPI00397FFA7E	381	19	347	28	462	0.8349	1	1	N	329
UniRef90_UPI003C021FF2	381	11	378	11	509	0.9578	1	1	N	368
UniRef90_UPI0019CB2CD8	381	10	380	9	508	0.9597	1	1	N	371
UniRef90_Q7NMN1	372	11	369	18	507	0.9405	1	1	N	359
UniRef90_UPI003119275A	381	17	381	21	508	0.9367	1	1	N	365
UniRef90_S3C668	379	9	367	23	508	0.9328	1	1	N	359
UniRef90_A0ABR1GLM2	380	18	377	45	508	0.8906	1	1	N	360
UniRef90_A0AAD9ICH8	380	4	367	19	509	0.9424	1	1	N	364
UniRef90_A0A9P8I4L6	380	7	374	16	508	0.9463	1	1	N	368
UniRef90_A0A8H7RB45	380	5	380	19	508	0.9405	1	1	N	376
UniRef90_A0A154DI85	380	15	379	12	504	0.9463	1	1	N	365
UniRef90_A0A078MP85	380	2	367	19	508	0.9405	1	1	N	366
UniRef90_A0A1G6GN41	380	5	370	18	511	0.9482	1	1	N	366
UniRef90_I1D401	380	21	380	21	510	0.9405	1	1	N	360
UniRef90_A0A8J3APA0	380	19	379	24	508	0.9309	1	1	N	361
UniRef90_Q87FB0	380	16	379	20	514	0.9501	1	1	N	364
UniRef90_A0ACC6P1H4	380	7	379	3	508	0.9712	1	1	N	373
UniRef90_A0A1C4H577	380	12	380	16	508	0.9463	1	1	N	369
UniRef90_A0A8G2BKH2	380	23	380	18	508	0.9424	1	1	N	358
UniRef90_A0A809S996	380	23	380	19	508	0.9405	1	1	N	358
UniRef90_UPI0035698411	380	8	375	11	508	0.9559	1	1	N	368
UniRef90_UPI0013BCB04D	380	8	380	11	511	0.9616	1	1	N	373
UniRef90_UPI00040F8036	380	24	380	19	507	0.9386	1	1	N	357
UniRef90_UPI0025BE3D3C	380	23	380	21	508	0.9367	1	1	N	358
UniRef90_UPI00369116EC	380	20	380	12	507	0.9520	1	1	N	361
UniRef90_UPI001F22AC2C	380	22	380	18	508	0.9424	1	1	N	359
UniRef90_UPI0022FF101A	380	17	379	19	508	0.9405	1	1	N	363
UniRef90_UPI0039C95312	380	18	378	19	508	0.9405	1	1	N	361
UniRef90_A0A1R1XMI7	379	11	379	19	507	0.9386	1	1	N	369
UniRef90_A0A0D7AB53	379	18	378	25	508	0.9290	1	1	N	361
UniRef90_A0A3A2ZTQ5	379	10	379	15	511	0.9539	1	1	N	370
UniRef90_A0A9W7ZTM4	379	4	378	18	511	0.9482	1	1	N	375
UniRef90_A0A9W7ZSF9	379	21	379	22	508	0.9347	1	1	N	359
UniRef90_A0A9P6H2I4	379	12	373	26	509	0.9290	1	1	N	362
UniRef90_A0A0D1Z6G5	379	6	372	19	511	0.9463	1	1	N	367
UniRef90_A0AAV0AXN2	379	16	379	18	508	0.9424	1	1	N	364
UniRef90_A0A0L0H5L0	379	12	379	18	508	0.9424	1	1	N	368
UniRef90_A0A1D2VQQ7	379	7	379	17	508	0.9443	1	1	N	373
UniRef90_A0A109UZ91	379	8	376	19	508	0.9405	1	1	N	369
UniRef90_L8GUI0	377	7	375	19	512	0.9482	1	1	N	369
UniRef90_A0A7S1NUU0	379	15	377	19	505	0.9347	1	1	N	363
UniRef90_A0A261G8T1	379	16	379	21	507	0.9347	1	1	N	364
UniRef90_A0AAW9Q5T8	379	20	379	14	505	0.9443	1	1	N	360
UniRef90_A0A5C8P1D4	379	12	376	10	508	0.9578	1	1	N	365
UniRef90_A0A3N4Z489	379	29	379	29	507	0.9194	1	1	N	351
UniRef90_A0A080N4L2	379	20	378	19	507	0.9386	1	1	N	359
UniRef90_A0A087BTF6	379	15	379	21	508	0.9367	1	1	N	365
UniRef90_A0A5B8M2A5	379	6	377	11	509	0.9578	1	1	N	372
UniRef90_A0A7X6HBR7	379	15	377	27	505	0.9194	1	1	N	363
UniRef90_A0A1H1KZJ7	342	7	342	49	502	0.8714	1	1	N	336
UniRef90_A0A0H3CL83	379	1	320	19	466	0.8599	1	1	N	320
UniRef90_UPI00260953AA	379	11	379	15	508	0.9482	1	1	N	369
UniRef90_UPI0036331154	379	11	379	18	508	0.9424	1	1	N	369
UniRef90_UPI00111B327F	379	8	373	20	514	0.9501	1	1	N	366
UniRef90_UPI003559BD92	379	22	379	18	508	0.9424	1	1	N	358
UniRef90_UPI0033DF8954	379	33	378	32	508	0.9155	1	1	N	346
UniRef90_UPI00286BFCAA	379	11	378	17	508	0.9443	1	1	N	368
UniRef90_A0A4T0FGV0	378	22	378	24	508	0.9309	1	1	N	357
UniRef90_A0AAD9FQB7	378	9	377	21	511	0.9424	1	1	N	369
UniRef90_A0A9P4MN32	378	4	374	20	513	0.9482	1	1	N	371
UniRef90_A0A875S662	378	9	378	17	508	0.9443	1	1	N	370
UniRef90_A0AAV0BK24	378	15	377	20	508	0.9386	1	1	N	363
UniRef90_A0A9W4JZW4	378	1	360	20	508	0.9386	1	1	N	360
UniRef90_A0A0J0XN77	378	8	378	19	513	0.9501	1	1	N	371
UniRef90_A0A6A6UEQ5	378	12	377	19	508	0.9405	1	1	N	366
UniRef90_A0A1B2J7W6	378	15	378	16	510	0.9501	1	1	N	364
UniRef90_A0AAV9XKZ3	378	19	378	25	508	0.9290	1	1	N	360
UniRef90_A0A0H5R657	378	22	378	20	508	0.9386	1	1	N	357
UniRef90_A0A821TV82	378	22	378	30	508	0.9194	1	1	N	357
UniRef90_A0A1F5NJB7	378	10	368	18	504	0.9347	1	1	N	359
UniRef90_A0A430FQD5	378	15	378	23	508	0.9328	1	1	N	364
UniRef90_A0A366KAB4	378	20	378	21	508	0.9367	1	1	N	359
UniRef90_A0A1H3R7Z9	378	20	373	29	507	0.9194	1	1	N	354
UniRef90_A0A4R3ZVI4	378	21	378	17	507	0.9424	1	1	N	358
UniRef90_A0A4P7XJE8	378	18	368	28	503	0.9136	1	1	N	351
UniRef90_A0ABZ2ZYZ1	378	14	378	19	508	0.9405	1	1	N	365
UniRef90_A0A1M5DL74	378	14	378	15	508	0.9482	1	1	N	365
UniRef90_Z9JU98	378	19	375	20	507	0.9367	1	1	N	357
UniRef90_A0ABP9S166	378	16	378	19	511	0.9463	1	1	N	363
UniRef90_A0ABU3BZ42	358	2	358	20	509	0.9405	1	1	N	357
UniRef90_A0A1M6FU44	342	1	342	27	503	0.9155	1	1	N	342
UniRef90_UPI0022F407FB	378	14	378	12	512	0.9616	1	1	N	365
UniRef90_UPI0028DC47E5	378	21	378	21	507	0.9347	1	1	N	358
UniRef90_UPI0029464077	378	27	378	22	507	0.9328	1	1	N	352
UniRef90_UPI001E63C84A	378	10	378	16	508	0.9463	1	1	N	369
UniRef90_UPI003741FDC3	378	8	376	19	511	0.9463	1	1	N	369
UniRef90_UPI000B3BADD4	378	24	377	17	503	0.9347	1	1	N	354
UniRef90_A0A1B2AS01	364	11	364	25	507	0.9271	1	1	N	354
UniRef90_A0AAF0DM50	377	9	377	17	512	0.9520	1	1	N	369
UniRef90_I6NCW4	377	5	374	17	507	0.9424	1	1	N	370
UniRef90_A0A1L9WHH5	377	11	377	15	512	0.9559	1	1	N	367
UniRef90_A0AAD5UBW0	377	6	377	17	508	0.9443	1	1	N	372
UniRef90_A0A9Q9UE08	377	6	369	21	510	0.9405	1	1	N	364
UniRef90_A0A9P4LY47	377	5	370	20	508	0.9386	1	1	N	366
UniRef90_A0A1Y2DWQ0	377	10	377	13	512	0.9597	1	1	N	368
UniRef90_A0A168F302	377	3	371	20	513	0.9482	1	1	N	369
UniRef90_L1J781	377	22	377	30	511	0.9251	1	1	N	356
UniRef90_A0A3G8YBA6	374	3	371	11	501	0.9424	1	1	N	369
UniRef90_A0A3G8YFN5	375	4	368	18	498	0.9232	1	1	N	365
UniRef90_A0ABN8X6T0	377	8	372	18	511	0.9482	1	1	N	365
UniRef90_U1R6A8	377	19	377	20	507	0.9367	1	1	N	359
UniRef90_A0ABW2Y252	377	13	377	18	508	0.9424	1	1	N	365
UniRef90_A0ABU9BBZ8	377	15	377	16	508	0.9463	1	1	N	363
UniRef90_A0A7Z7JHQ1	377	12	377	16	508	0.9463	1	1	N	366
UniRef90_A0A931J2I5	377	14	376	12	508	0.9539	1	1	N	363
UniRef90_A0A9W6VH39	377	18	365	31	508	0.9175	1	1	N	348
UniRef90_A0ABW0M8H4	377	2	363	23	511	0.9386	1	1	N	362
UniRef90_A0A368Y8G0	377	14	376	11	508	0.9559	1	1	N	363
UniRef90_A0ABW7FSV7	377	15	377	18	508	0.9424	1	1	N	363
UniRef90_A0ABS5E2D6	377	20	377	17	508	0.9443	1	1	N	358
UniRef90_A0A6M4GWT2	377	18	377	19	509	0.9424	1	1	N	360
UniRef90_UPI002E252DA2	377	14	377	10	508	0.9578	1	1	N	364
UniRef90_UPI001BD9A641	377	7	366	23	507	0.9309	1	1	N	360
UniRef90_Q7VLH0	370	2	365	20	513	0.9482	1	1	N	364
UniRef90_UPI0034E20C49	377	16	375	17	508	0.9443	1	1	N	360
UniRef90_UPI0035AF191E	377	7	377	25	509	0.9309	1	1	N	371
UniRef90_UPI0034CEE629	377	11	376	17	507	0.9424	1	1	N	366
UniRef90_UPI0037FBF921	377	22	377	27	507	0.9232	1	1	N	356
UniRef90_UPI0034CFD78D	377	11	376	20	513	0.9482	1	1	N	366
UniRef90_UPI0037844FD2	377	19	377	17	508	0.9443	1	1	N	359
UniRef90_UPI00310B62A3	377	11	377	17	508	0.9443	1	1	N	367
UniRef90_A0A0D1XLK5	376	9	375	16	510	0.9501	1	1	N	367
UniRef90_A0A2T9Z5L7	376	8	376	18	508	0.9424	1	1	N	369
UniRef90_A0A165PWW6	376	14	373	18	503	0.9328	1	1	N	360
UniRef90_A0A3N4LCU6	376	4	373	20	512	0.9463	1	1	N	370
UniRef90_A0A9P8Y4J0	376	19	361	29	493	0.8925	1	1	N	343
UniRef90_A0ACD3BB32	376	2	376	14	514	0.9616	1	1	N	375
UniRef90_A0A9Q3BS37	376	13	373	19	508	0.9405	1	1	N	361
UniRef90_A0ACD0NNI0	376	19	363	20	488	0.9002	1	1	N	345
UniRef90_A0A0C9UUX6	376	3	371	16	512	0.9539	1	1	N	369
UniRef90_A0A2R5G7S9	376	14	376	17	507	0.9424	1	1	N	363
UniRef90_A0A8J7L1A5	376	3	362	24	512	0.9386	1	1	N	360
UniRef90_A0ABX1VC73	376	21	376	19	500	0.9251	1	1	N	356
UniRef90_B8DVX2	376	15	376	20	508	0.9386	1	1	N	362
UniRef90_A0A1F6SZW2	376	2	363	22	504	0.9271	1	1	N	362
UniRef90_A0A516X220	376	5	368	21	510	0.9405	1	1	N	364
UniRef90_A0A7H0GG82	376	16	376	17	510	0.9482	1	1	N	361
UniRef90_A0A7Y9LMV5	376	15	375	13	508	0.9520	1	1	N	361
UniRef90_A0A173LMY9	373	13	372	18	508	0.9424	1	1	N	360
UniRef90_A0A8J7DAI6	376	4	358	26	505	0.9213	1	1	N	355
UniRef90_A0A951PM62	376	2	358	18	505	0.9367	1	1	N	357
UniRef90_A0ABV7VP68	376	17	376	29	504	0.9136	1	1	N	360
UniRef90_A0ABP7DEG9	376	11	376	19	508	0.9405	1	1	N	366
UniRef90_A0A381U484	376	13	376	19	510	0.9443	1	1	N	364
UniRef90_A0A0B5IW14	376	4	374	49	506	0.8791	1	1	N	371
UniRef90_UPI00077795DD	376	15	376	18	513	0.9520	1	1	N	362
UniRef90_UPI000E646347	376	12	376	18	508	0.9424	1	1	N	365
UniRef90_A0A7Y9UBL1	374	13	374	12	508	0.9539	1	1	N	362
UniRef90_A0A0H4I437	360	16	360	29	498	0.9021	1	1	N	345
UniRef90_UPI002D06D52E	376	14	376	7	508	0.9635	1	1	N	363
UniRef90_UPI0035B9D452	376	2	358	18	506	0.9386	1	1	N	357
UniRef90_A0ABU5IJN6	375	14	375	10	508	0.9578	1	1	N	362
UniRef90_UPI00034978E6	376	1	357	17	505	0.9386	1	1	N	357
UniRef90_UPI0037962339	376	10	374	20	508	0.9386	1	1	N	365
UniRef90_UPI0032B30344	376	12	370	30	505	0.9136	1	1	N	359
UniRef90_A0A9C7FK64	374	7	374	15	509	0.9501	1	1	N	368
UniRef90_A0AAN6DB46	375	15	375	17	507	0.9424	1	1	N	361
UniRef90_A0AAD5S464	375	5	375	16	511	0.9520	1	1	N	371
UniRef90_A0A0D2AN34	375	3	370	15	511	0.9539	1	1	N	368
UniRef90_A0A164Q7C0	375	5	373	17	508	0.9443	1	1	N	369
UniRef90_A0A8H3TSM9	374	8	374	21	513	0.9463	1	1	N	367
UniRef90_A0A1E4TF03	375	4	371	18	508	0.9424	1	1	N	368
UniRef90_A0ABR3GPF9	375	3	375	14	515	0.9635	1	1	N	373
UniRef90_A0AA43QJN2	375	39	375	42	510	0.9002	1	1	N	337
UniRef90_L8GIG5	375	9	375	19	512	0.9482	1	1	N	367
UniRef90_A0A0L0FNN3	375	15	374	18	507	0.9405	1	1	N	360
UniRef90_A0A3M6VBB8	375	7	374	17	509	0.9463	1	1	N	368
UniRef90_A0ABP8LE26	375	3	374	9	508	0.9597	1	1	N	372
UniRef90_D5BWN5	375	1	360	17	513	0.9539	1	1	N	360
UniRef90_A0A8J3EWD4	375	9	375	16	506	0.9424	1	1	N	367
UniRef90_A0A5B8SRC8	375	32	375	30	503	0.9098	1	1	N	344
UniRef90_A0A1H2PRG3	375	18	374	19	507	0.9386	1	1	N	357
UniRef90_A0A3M6QKI6	375	12	375	12	508	0.9539	1	1	N	364
UniRef90_A0A2U8DZP5	375	19	374	30	508	0.9194	1	1	N	356
UniRef90_A0A2N7W9Q0	375	7	358	42	508	0.8964	1	1	N	352
UniRef90_A0A841AES1	375	3	372	16	508	0.9463	1	1	N	370
UniRef90_N1UVW0	375	6	346	30	485	0.8752	1	1	N	341
UniRef90_UPI0005BADB9B	375	31	375	30	505	0.9136	1	1	N	345
UniRef90_UPI0021B18F86	375	3	356	30	505	0.9136	1	1	N	354
UniRef90_UPI000A068421	375	8	374	18	507	0.9405	1	1	N	367
UniRef90_UPI00352A8907	375	10	371	19	507	0.9386	1	1	N	362
UniRef90_UPI0005603132	375	1	354	19	504	0.9328	1	1	N	354
UniRef90_UPI002B05EEEA	375	4	359	28	511	0.9290	1	1	N	356
UniRef90_UPI000542AAE5	375	4	361	29	504	0.9136	1	1	N	358
UniRef90_UPI0024BAC105	375	2	374	14	508	0.9501	1	1	N	373
UniRef90_UPI0022642BE5	375	1	357	18	508	0.9424	1	1	N	357
UniRef90_UPI0030A55895	375	11	375	30	508	0.9194	1	1	N	365
UniRef90_UPI00382D8289	375	21	375	19	508	0.9405	1	1	N	355
UniRef90_UPI002552492B	375	2	374	10	507	0.9559	1	1	N	373
UniRef90_C9K7C8	374	6	373	19	511	0.9463	1	1	N	368
UniRef90_A0A0J9X880	374	14	374	19	508	0.9405	1	1	N	361
UniRef90_G8JPP0	374	13	371	18	512	0.9501	1	1	N	359
UniRef90_A0A166T366	374	8	373	18	507	0.9405	1	1	N	366
UniRef90_A0A1E5RZC7	374	9	374	19	508	0.9405	1	1	N	366
UniRef90_A0AAV5QEU8	374	9	374	17	507	0.9424	1	1	N	366
UniRef90_B6K4L8	374	11	374	18	508	0.9424	1	1	N	364
UniRef90_A0A1Y1ZCA5	374	8	374	18	508	0.9424	1	1	N	367
UniRef90_A0A1U7LUV8	374	16	374	19	508	0.9405	1	1	N	359
UniRef90_A0A3N4LWX3	374	4	374	10	509	0.9597	1	1	N	371
UniRef90_A0A420HYW1	374	4	374	15	510	0.9520	1	1	N	371
UniRef90_A0ABR2HKE6	374	17	373	23	508	0.9328	1	1	N	357
UniRef90_A0ACC3S393	374	8	371	20	511	0.9443	1	1	N	364
UniRef90_A0A8K0NQM4	374	5	374	20	513	0.9482	1	1	N	370
UniRef90_A0A1E5R298	374	6	374	18	509	0.9443	1	1	N	369
UniRef90_A0ABP4WD52	374	16	374	18	508	0.9424	1	1	N	359
UniRef90_A0A4R2QY07	374	11	374	17	508	0.9443	1	1	N	364
UniRef90_A0A087BB78	374	11	374	19	507	0.9386	1	1	N	364
UniRef90_A0A6C0U0V1	374	16	372	18	504	0.9347	1	1	N	357
UniRef90_A0A4Q7LLU0	374	15	374	17	507	0.9424	1	1	N	360
UniRef90_Q2S9D8	374	25	373	30	501	0.9060	1	1	N	349
UniRef90_A0A212TFS8	374	9	374	15	508	0.9482	1	1	N	366
UniRef90_A0ABY8MJK7	374	2	370	17	507	0.9424	1	1	N	369
UniRef90_D3V9V7	364	3	358	27	504	0.9175	1	1	N	356
UniRef90_D3V1U2	348	1	348	21	506	0.9328	1	1	N	348
UniRef90_A0A061JJN3	374	23	374	26	504	0.9194	1	1	N	352
UniRef90_A0A2W4RPS9	374	5	372	18	512	0.9501	1	1	N	368
UniRef90_A0A917TYY7	374	1	356	25	508	0.9290	1	1	N	356
UniRef90_S7UKH8	374	2	363	18	508	0.9424	1	1	N	362
UniRef90_A0ABM9NGD1	374	6	367	18	508	0.9424	1	1	N	362
UniRef90_A0A7Z0B3T6	365	2	352	30	512	0.9271	1	1	N	351
UniRef90_UPI00022DED28	374	14	374	18	508	0.9424	1	1	N	361
UniRef90_UPI002FCCB7C0	374	30	374	26	502	0.9155	1	1	N	345
UniRef90_A0A941CX65	361	1	359	19	510	0.9443	1	1	N	359
UniRef90_UPI001D0425D5	374	6	371	27	511	0.9309	1	1	N	366
UniRef90_UPI002253C999	374	5	372	17	513	0.9539	1	1	N	368
UniRef90_A0ABV0G5Z9	373	14	373	17	507	0.9424	1	1	N	360
UniRef90_UPI004044E91E	374	25	374	27	507	0.9232	1	1	N	350
UniRef90_UPI000CFD8072	374	6	370	18	504	0.9347	1	1	N	365
UniRef90_A0A7W3T0A9	344	1	343	31	508	0.9175	1	1	N	343
UniRef90_A0AAV5RL47	373	16	373	20	507	0.9367	1	1	N	358
UniRef90_K0L122	373	9	373	17	508	0.9443	1	1	N	365
UniRef90_A0A9P8IG40	373	4	371	17	511	0.9501	1	1	N	368
UniRef90_A0A162MTF9	373	2	362	20	508	0.9386	1	1	N	361
UniRef90_A0A5E8BFC8	373	13	373	15	508	0.9482	1	1	N	361
UniRef90_A0A507FAF2	373	9	372	19	509	0.9424	1	1	N	364
UniRef90_A0A0C3Q385	373	6	372	16	512	0.9539	1	1	N	367
UniRef90_A0A9W4TTY2	373	3	373	16	508	0.9463	1	1	N	371
UniRef90_A0A9W8AP82	373	2	373	9	509	0.9616	1	1	N	372
