seq_id	subtype_source	source_fasta	length
UniRef90_A0A375A9G9	Ia	results/02_qc/nr80_Ia.fasta	388
UniRef90_UPI003C717785	Ia	results/02_qc/nr80_Ia.fasta	388
UniRef90_UPI00101DCF7F	Ia	results/02_qc/nr80_Ia.fasta	388
UniRef90_N1J5S9	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0AAD5TBU9	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0A180GM11	Ia	results/02_qc/nr80_Ia.fasta	355
UniRef90_A8NJE5	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0A024UCE8	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0ABM8BE60	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_I0HK76	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0ABV8R4E6	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_W5IIN5	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0A087VV82	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0ABP7MDB8	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0A6D2G935	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0A433S9X2	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0A2A7UZF9	Ia	results/02_qc/nr80_Ia.fasta	387
UniRef90_A0A8H6SDR7	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A8H5G861	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0AAD7X848	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A162IIU2	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A0J1ATL5	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A6A7A6T7	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A2A9PJB7	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A7S1J515	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_B8ARY1	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A238HC61	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0AAP4TX40	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A0F4KXK9	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A4Y1YII1	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A7H0I286	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A379C8U9	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A1G7P3V8	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0ABM8B6C0	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A1K2H586	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A251X9M4	Ia	results/02_qc/nr80_Ia.fasta	359
UniRef90_UPI00086F8E1E	Ia	results/02_qc/nr80_Ia.fasta	386
UniRef90_A0A1R0H5H8	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A507E9D0	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A7H8QN86	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A433DM71	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A0G4IK71	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A2A2ALZ9	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0AAW8DDH3	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A2M9H973	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_L8N3F0	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A1G9QJ43	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A2X2CLF9	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A8H9MBA4	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A1N7RY87	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A1B8SP49	Ia	results/02_qc/nr80_Ia.fasta	364
UniRef90_A0A4U3FLI2	Ia	results/02_qc/nr80_Ia.fasta	348
UniRef90_UPI0027E5A8F1	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_UPI0022FF2913	Ia	results/02_qc/nr80_Ia.fasta	385
UniRef90_A0A2W1EI09	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A507BZ00	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A164T5R1	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A1E3HSF2	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A507EA44	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A9Q3D8S9	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A0F7SPP3	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A6J4VK53	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_Q65TB9	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A1W1YIE7	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A7G5EMN9	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A0G3GNM6	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0ABP7S307	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_UPI0037433507	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_UPI00195C8EE2	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0ABR8YKE2	Ia	results/02_qc/nr80_Ia.fasta	369
UniRef90_UPI00386D5882	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0AAE3AKL3	Ia	results/02_qc/nr80_Ia.fasta	343
UniRef90_T1AZL3	Ia	results/02_qc/nr80_Ia.fasta	317
UniRef90_UPI0014226AB2	Ia	results/02_qc/nr80_Ia.fasta	384
UniRef90_A0A8H7AM63	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A5DB91	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0ABR0TQR7	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0A6J4VR39	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0A6S7BH94	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0A261EU31	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0A940YKB5	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0A5P9Q6Q7	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0A246JC59	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_B2VHI2	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0ABU9CM48	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_UPI003D2D6D1B	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_UPI0033F1D303	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_UPI0025455B83	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_UPI003DA77392	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_UPI0004416C92	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_UPI001D05588C	Ia	results/02_qc/nr80_Ia.fasta	383
UniRef90_A0A9P6KBJ1	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A9W8JPT0	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A0F8DDQ1	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_G7E579	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A8H7PPN2	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A316ZE79	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0AA43TZH5	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A813S7H2	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0AAE3JJ77	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A2M9BU25	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0ABS9LA47	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A133P1H5	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A970BAP5	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0ABN1JQB9	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A971CYC7	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A839RZP9	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A1I1B7Z4	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_UPI001B706126	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A1Y3U7B9	Ia	results/02_qc/nr80_Ia.fasta	342
UniRef90_UPI00391A722E	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_UPI00367A8788	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_UPI001F22404F	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_UPI001421B888	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_UPI00210A3180	Ia	results/02_qc/nr80_Ia.fasta	382
UniRef90_A0A4T0FX58	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A9P6JP82	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0AAD5S6Z9	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0AAN6ZAA1	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A0C2W198	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A9P5G3L3	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0ACB8Q4W9	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A1R1PKS4	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A6A4H2S7	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A167ECD3	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A8H4J9W9	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A165JZC4	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A344TZ29	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A8J3C7L1	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0ABU9C9E4	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0ABN3BYI8	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A177HWP4	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A238VNT2	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0ABT1H1K4	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_A0A918U9E9	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_UPI0016000F34	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_UPI002577B430	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_UPI0037A8BA86	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_UPI00397FFA7E	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_UPI003C021FF2	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_UPI0019CB2CD8	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_Q7NMN1	Ia	results/02_qc/nr80_Ia.fasta	372
UniRef90_UPI003119275A	Ia	results/02_qc/nr80_Ia.fasta	381
UniRef90_S3C668	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0ABR1GLM2	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0AAD9ICH8	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A9P8I4L6	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A8H7RB45	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A154DI85	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A078MP85	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A1G6GN41	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_I1D401	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A8J3APA0	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_Q87FB0	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0ACC6P1H4	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A1C4H577	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A8G2BKH2	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A809S996	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI0035698411	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI0013BCB04D	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI00040F8036	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI0025BE3D3C	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI00369116EC	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI001F22AC2C	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI0022FF101A	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_UPI0039C95312	Ia	results/02_qc/nr80_Ia.fasta	380
UniRef90_A0A1R1XMI7	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A0D7AB53	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A3A2ZTQ5	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A9W7ZTM4	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A9W7ZSF9	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A9P6H2I4	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A0D1Z6G5	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0AAV0AXN2	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A0L0H5L0	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A1D2VQQ7	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A109UZ91	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_L8GUI0	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A7S1NUU0	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A261G8T1	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0AAW9Q5T8	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A5C8P1D4	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A3N4Z489	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A080N4L2	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A087BTF6	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A5B8M2A5	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A7X6HBR7	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A1H1KZJ7	Ia	results/02_qc/nr80_Ia.fasta	342
UniRef90_A0A0H3CL83	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_UPI00260953AA	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_UPI0036331154	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_UPI00111B327F	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_UPI003559BD92	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_UPI0033DF8954	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_UPI00286BFCAA	Ia	results/02_qc/nr80_Ia.fasta	379
UniRef90_A0A4T0FGV0	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0AAD9FQB7	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A9P4MN32	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A875S662	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0AAV0BK24	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A9W4JZW4	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A0J0XN77	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A6A6UEQ5	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A1B2J7W6	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0AAV9XKZ3	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A0H5R657	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A821TV82	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A1F5NJB7	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A430FQD5	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A366KAB4	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A1H3R7Z9	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A4R3ZVI4	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A4P7XJE8	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0ABZ2ZYZ1	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A1M5DL74	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_Z9JU98	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0ABP9S166	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0ABU3BZ42	Ia	results/02_qc/nr80_Ia.fasta	358
UniRef90_A0A1M6FU44	Ia	results/02_qc/nr80_Ia.fasta	342
UniRef90_UPI0022F407FB	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_UPI0028DC47E5	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_UPI0029464077	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_UPI001E63C84A	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_UPI003741FDC3	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_UPI000B3BADD4	Ia	results/02_qc/nr80_Ia.fasta	378
UniRef90_A0A1B2AS01	Ia	results/02_qc/nr80_Ia.fasta	364
UniRef90_A0AAF0DM50	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_I6NCW4	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A1L9WHH5	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0AAD5UBW0	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A8H7CS55	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A9Q9UE08	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A9P4LY47	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A1Y2DWQ0	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A168F302	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_L1J781	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A3G8YBA6	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A3G8YFN5	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0ABN8X6T0	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_U1R6A8	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0ABW2Y252	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0ABU9BBZ8	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A7Z7JHQ1	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A931J2I5	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A9W6VH39	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0ABW0M8H4	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A368Y8G0	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0ABW7FSV7	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0ABS5E2D6	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A6M4GWT2	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI002E252DA2	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI001BD9A641	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_Q7VLH0	Ia	results/02_qc/nr80_Ia.fasta	370
UniRef90_UPI0034E20C49	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI0035AF191E	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI0034CEE629	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI0037FBF921	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI0034CFD78D	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI0037844FD2	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_UPI00310B62A3	Ia	results/02_qc/nr80_Ia.fasta	377
UniRef90_A0A0D1XLK5	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A2T9Z5L7	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A165PWW6	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A3N4LCU6	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A9P8Y4J0	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0ACD3BB32	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A9Q3BS37	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0ACD0NNI0	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A0C9UUX6	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A2R5G7S9	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A8J7L1A5	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0ABX1VC73	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_B8DVX2	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A1F6SZW2	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A516X220	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A7H0GG82	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A7Y9LMV5	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A173LMY9	Ia	results/02_qc/nr80_Ia.fasta	373
UniRef90_A0A8J7DAI6	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A951PM62	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0ABV7VP68	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0ABP7DEG9	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A381U484	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A0B5IW14	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_UPI00077795DD	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_UPI000E646347	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A7Y9UBL1	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A0H4I437	Ia	results/02_qc/nr80_Ia.fasta	360
UniRef90_UPI002D06D52E	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_UPI0035B9D452	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0ABU5IJN6	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI00034978E6	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_UPI0037962339	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_UPI0032B30344	Ia	results/02_qc/nr80_Ia.fasta	376
UniRef90_A0A9C7FK64	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0AAN6DB46	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0AAD5S464	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A0D2AN34	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A164Q7C0	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A8H3TSM9	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A1E4TF03	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0ABR3GPF9	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0AA43QJN2	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_L8GIG5	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A0L0FNN3	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A3M6VBB8	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0ABP8LE26	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_D5BWN5	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A8J3EWD4	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A5B8SRC8	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A1H2PRG3	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A3M6QKI6	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A2U8DZP5	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A2N7W9Q0	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_A0A841AES1	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_N1UVW0	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI0005BADB9B	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI0021B18F86	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI000A068421	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI00352A8907	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI0005603132	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI002B05EEEA	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI000542AAE5	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI0024BAC105	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI0022642BE5	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI0030A55895	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI00382D8289	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_UPI002552492B	Ia	results/02_qc/nr80_Ia.fasta	375
UniRef90_C9K7C8	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A0J9X880	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_G8JPP0	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A166T366	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A1E5RZC7	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0AAV5QEU8	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_B6K4L8	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A1Y1ZCA5	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A1U7LUV8	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A3N4LWX3	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A420HYW1	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0ABR2HKE6	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0ACC3S393	Ia	results/02_qc/nr80_Ia.fasta	374
UniRef90_A0A8K0NQM4	Ia	results/02_qc/nr80_Ia.fasta	374
