seq_id	n_ext_len	n_ext_relaxed	n_ext_strict	insert_len	insert_relaxed	insert_strict	act_hmm_relaxed	act_hmm_strict	cm_hmm_relaxed	cm_hmm_strict	c_ext_len	c_ext_relaxed	c_ext_strict	c_residual_relaxed	c_residual_strict	trait_asr_priority
UniRef90_UPI00044172ED	17	1	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_UPI00221E3DD8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0025485208	45	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1Y2EQ04	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9P7RS56	25	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8H7ZW20	54	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_F4RQ33	14	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9P6NJW7	22	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A0C3DMJ3	11	1	0	0	0	0	0	0	0	0	29	1	1	1	1	secondary_residual
UniRef90_A0A261EU12	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_Q2A710	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AA39N7U8	24	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A550CEF7	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0D6ERN3	25	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A316U9H6	29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_C0EHU6	46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A366KCA8	21	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A381EDZ1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A931CGH2	6	0	0	0	0	0	0	0	0	0	16	1	0	1	0	secondary_residual
UniRef90_H8YY57	37	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9P8K3P3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A427YK30	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A8H3EZR2	11	1	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0ACB8QEL6	29	1	1	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0AAD7VWW1	20	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0ABQ8FKR2	30	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A9P7RQF8	25	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A4Z0YPL9	4	0	0	0	0	0	0	0	0	0	35	1	1	1	1	secondary_residual
UniRef90_Q82W64	15	1	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A401FWT5	38	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2S4K1P7	0	0	0	0	0	0	0	0	0	0	33	1	1	1	1	secondary_residual
UniRef90_A0A5A7NQR0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001D058734	15	1	0	0	0	0	0	0	0	0	30	1	1	1	1	secondary_residual
UniRef90_A0A507DBH7	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8H3PI62	4	0	0	0	0	0	0	0	0	0	18	1	0	1	0	secondary_residual
UniRef90_A0A8H5D5Z5	15	1	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A3D8QFN4	3	0	0	0	0	0	0	0	0	0	32	1	1	1	1	secondary_residual
UniRef90_C1G0J6	4	0	0	0	0	0	0	0	0	0	17	1	0	1	0	secondary_residual
UniRef90_A0A427XI95	2	0	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_A0A427Y5A9	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A316VDA8	30	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A5P2HA21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4R6QSY9	14	1	0	0	0	0	0	0	0	0	12	1	0	1	0	secondary_residual
UniRef90_D1BZT6	29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A261F324	14	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A1H1XG36	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5C6E588	29	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI003F389018	17	1	0	0	0	0	0	0	0	0	14	1	0	1	0	secondary_residual
UniRef90_UPI0007C78840	3	0	0	0	0	0	0	0	0	0	30	1	1	1	1	secondary_residual
UniRef90_UPI0034CE8AF5	19	1	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A5E8BN98	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0AAD5YIG0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A9P6NKM9	15	1	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A423W2K6	0	0	0	0	0	0	0	0	0	0	36	1	1	1	1	secondary_residual
UniRef90_A0A8J3JAI2	16	1	0	0	0	0	0	0	0	0	22	1	0	1	0	secondary_residual
UniRef90_D2Q8C2	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A927J0Q4	18	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI000A5E3CF1	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0039A01E84	2	0	0	0	0	0	0	0	0	0	14	1	0	1	0	secondary_residual
UniRef90_UPI0018A93DE3	20	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI000F4A47F9	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0AAJ0DM75	10	1	0	0	0	0	0	0	0	0	11	1	0	1	0	secondary_residual
UniRef90_A0A8H8R5Q4	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0D7BHZ3	20	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A2T9Z8D3	16	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0AAD5LJC3	20	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_Q8FQR5	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1H4LER5	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1I3IR31	16	1	0	0	0	0	0	0	0	0	29	1	1	1	1	secondary_residual
UniRef90_D4XDH5	24	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABT1I0F3	18	1	0	0	0	0	0	0	0	0	10	1	0	1	0	secondary_residual
UniRef90_A0A0S4KVG8	34	1	1	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A6N9YRV2	26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI002548D957	3	0	0	0	0	0	0	0	0	0	24	1	0	1	0	secondary_residual
UniRef90_UPI00331FB835	5	0	0	0	0	0	0	0	0	0	15	1	0	1	0	secondary_residual
UniRef90_UPI0036419ECA	2	0	0	0	0	0	0	0	0	0	22	1	0	1	0	secondary_residual
UniRef90_Q5EMW0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_A0A6J5G3C5	20	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2T9YI52	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0E9NB47	13	1	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0ACB9YRW4	6	0	0	0	0	0	0	0	0	0	32	1	1	1	1	secondary_residual
UniRef90_A0A420I997	19	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0AAD5TXB5	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9P7V5P3	28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1V6R9P5	4	0	0	0	0	0	0	0	0	0	24	1	0	1	0	secondary_residual
UniRef90_A0A0G4JZ76	35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A375A9G9	23	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI003C717785	0	0	0	0	0	0	0	0	0	0	32	1	1	1	1	secondary_residual
UniRef90_UPI00101DCF7F	26	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_N1J5S9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAD5TBU9	12	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0A180GM11	0	0	0	0	0	0	0	0	0	0	11	1	0	1	0	secondary_residual
UniRef90_A8NJE5	16	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A024UCE8	70	1	1	0	0	0	0	0	0	0	18	1	0	1	0	secondary_residual
UniRef90_A0ABM8BE60	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_I0HK76	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABV8R4E6	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_W5IIN5	18	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A087VV82	17	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0ABP7MDB8	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6D2G935	0	0	0	0	0	0	0	0	0	0	69	1	1	1	1	secondary_residual
UniRef90_A0A433S9X2	11	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2A7UZF9	11	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A8H6SDR7	20	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A8H5G861	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAD7X848	11	1	0	0	0	0	0	0	0	0	47	1	1	1	1	secondary_residual
UniRef90_A0A162IIU2	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0J1ATL5	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A6A7A6T7	16	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A2A9PJB7	10	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A7S1J515	26	1	1	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_B8ARY1	23	1	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A238HC61	12	1	0	0	0	0	0	0	0	0	14	1	0	1	0	secondary_residual
UniRef90_A0AAP4TX40	29	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0F4KXK9	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A4Y1YII1	9	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A7H0I286	33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A379C8U9	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1G7P3V8	34	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABM8B6C0	11	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1K2H586	27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A251X9M4	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00086F8E1E	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A1R0H5H8	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A507E9D0	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7H8QN86	14	1	0	0	0	0	0	0	0	0	29	1	1	1	1	secondary_residual
UniRef90_A0A433DM71	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0G4IK71	22	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A2A2ALZ9	0	0	0	0	0	0	0	0	0	0	17	1	0	1	0	secondary_residual
UniRef90_A0AAW8DDH3	0	0	0	0	0	0	0	0	0	0	31	1	1	1	1	secondary_residual
UniRef90_A0A2M9H973	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_L8N3F0	23	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1G9QJ43	26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2X2CLF9	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8H9MBA4	2	0	0	0	0	0	0	0	0	0	20	1	0	1	0	secondary_residual
UniRef90_A0A1N7RY87	2	0	0	0	0	0	0	0	0	0	21	1	0	1	0	secondary_residual
UniRef90_A0A1B8SP49	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A4U3FLI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0027E5A8F1	1	0	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_UPI0022FF2913	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A2W1EI09	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A507BZ00	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A164T5R1	3	0	0	0	0	0	0	0	0	0	15	1	0	1	0	secondary_residual
UniRef90_A0A1E3HSF2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A507EA44	12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9Q3D8S9	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0F7SPP3	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A6J4VK53	67	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_Q65TB9	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1W1YIE7	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A7G5EMN9	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A0G3GNM6	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0ABP7S307	9	0	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_UPI0037433507	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00195C8EE2	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABR8YKE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00386D5882	5	0	0	0	0	0	0	0	0	0	16	1	0	1	0	secondary_residual
UniRef90_A0AAE3AKL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_T1AZL3	0	0	0	0	0	0	0	0	0	0	23	1	0	1	0	secondary_residual
UniRef90_UPI0014226AB2	7	0	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_A0A8H7AM63	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A5DB91	54	1	1	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0ABR0TQR7	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A6J4VR39	27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6S7BH94	12	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A261EU31	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A940YKB5	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A5P9Q6Q7	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A246JC59	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_B2VHI2	19	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABU9CM48	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI003D2D6D1B	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0033F1D303	12	1	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_UPI0025455B83	46	1	1	0	0	0	0	0	0	0	26	1	1	1	1	secondary_residual
UniRef90_UPI003DA77392	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_UPI0004416C92	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_UPI001D05588C	20	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A9P6KBJ1	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9W8JPT0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_A0A0F8DDQ1	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_G7E579	3	0	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0A8H7PPN2	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A316ZE79	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AA43TZH5	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A813S7H2	7	0	0	0	0	0	0	0	0	0	11	1	0	1	0	secondary_residual
UniRef90_A0AAE3JJ77	0	0	0	0	0	0	0	0	0	0	19	1	0	1	0	secondary_residual
UniRef90_A0A2M9BU25	14	1	0	0	0	0	0	0	0	0	4	0	0	0	0	primary_orthogonal
UniRef90_A0ABS9LA47	4	0	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_A0A133P1H5	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A970BAP5	12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABN1JQB9	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A971CYC7	18	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A839RZP9	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1I1B7Z4	13	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI001B706126	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A1Y3U7B9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00391A722E	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_UPI00367A8788	34	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001F22404F	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI001421B888	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00210A3180	11	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0A4T0FX58	12	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A9P6JP82	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0AAD5S6Z9	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0AAN6ZAA1	8	0	0	0	0	0	0	0	0	0	49	1	1	1	1	secondary_residual
UniRef90_A0A0C2W198	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A9P5G3L3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ACB8Q4W9	16	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1R1PKS4	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A6A4H2S7	10	1	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_A0A167ECD3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8H4J9W9	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A165JZC4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A344TZ29	9	0	0	0	0	0	0	0	0	0	16	1	0	1	0	secondary_residual
UniRef90_A0A8J3C7L1	20	1	0	0	0	0	0	0	0	0	9	0	0	0	0	primary_orthogonal
UniRef90_A0ABU9C9E4	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0ABN3BYI8	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A177HWP4	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A238VNT2	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ABT1H1K4	1	0	0	0	0	0	0	0	0	0	18	1	0	1	0	secondary_residual
UniRef90_A0A918U9E9	26	1	1	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0016000F34	1	0	0	0	0	0	0	0	0	0	12	1	0	1	0	secondary_residual
UniRef90_UPI002577B430	14	1	0	0	0	0	0	0	0	0	7	0	0	0	0	primary_orthogonal
UniRef90_UPI0037A8BA86	22	1	0	0	0	0	0	0	0	0	8	0	0	0	0	primary_orthogonal
UniRef90_UPI00397FFA7E	18	1	0	0	0	0	0	0	0	0	34	1	1	1	1	secondary_residual
UniRef90_UPI003C021FF2	10	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI0019CB2CD8	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_Q7NMN1	10	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_UPI003119275A	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_S3C668	8	0	0	0	0	0	0	0	0	0	12	1	0	1	0	secondary_residual
UniRef90_A0ABR1GLM2	17	1	0	0	0	0	0	0	0	0	3	0	0	0	0	primary_orthogonal
UniRef90_A0AAD9ICH8	3	0	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_A0A9P8I4L6	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	primary_orthogonal
UniRef90_A0A8H7RB45	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A154DI85	14	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A078MP85	1	0	0	0	0	0	0	0	0	0	13	1	0	1	0	secondary_residual
UniRef90_A0A1G6GN41	4	0	0	0	0	0	0	0	0	0	10	1	0	1	0	secondary_residual
UniRef90_I1D401	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8J3APA0	18	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_Q87FB0	15	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0ACC6P1H4	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_A0A1C4H577	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A8G2BKH2	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A809S996	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0035698411	7	0	0	0	0	0	0	0	0	0	5	0	0	0	0	primary_orthogonal
UniRef90_UPI0013BCB04D	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00040F8036	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0025BE3D3C	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI00369116EC	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI001F22AC2C	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_UPI0022FF101A	16	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
UniRef90_UPI0039C95312	17	1	0	0	0	0	0	0	0	0	2	0	0	0	0	primary_orthogonal
UniRef90_A0A1R1XMI7	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	primary_orthogonal
UniRef90_A0A0D7AB53	17	1	0	0	0	0	0	0	0	0	1	0	0	0	0	primary_orthogonal
