seq_id	N_ext	alpha2beta3_insert	ACT_domain	CM_domain	C_tail	boundary_confidence
UniRef90_Q87FB0	1	0	0	0	0	medium
UniRef90_A0ACC6P1H4	0	0	0	0	0	high
UniRef90_A0A1C4H577	1	0	0	0	0	medium
UniRef90_A0A8G2BKH2	1	0	0	0	0	medium
UniRef90_A0A809S996	1	0	0	0	0	medium
UniRef90_UPI0035698411	0	0	0	0	0	high
UniRef90_UPI0013BCB04D	0	0	0	0	0	high
UniRef90_UPI00040F8036	1	0	0	0	0	medium
UniRef90_UPI0025BE3D3C	1	0	0	0	0	medium
UniRef90_UPI00369116EC	1	0	0	0	0	medium
UniRef90_UPI001F22AC2C	1	0	0	0	0	medium
UniRef90_UPI0022FF101A	1	0	0	0	0	medium
UniRef90_UPI0039C95312	1	0	0	0	0	medium
UniRef90_A0A1R1XMI7	1	0	0	0	0	medium
UniRef90_A0A0D7AB53	1	0	0	0	0	medium
UniRef90_A0A3A2ZTQ5	0	0	0	0	0	high
UniRef90_A0A9W7ZTM4	0	0	0	0	0	high
UniRef90_A0A9W7ZSF9	1	0	0	0	0	medium
UniRef90_A0A9P6H2I4	1	0	0	0	0	medium
UniRef90_A0A0D1Z6G5	0	0	0	0	0	high
UniRef90_A0AAV0AXN2	1	0	0	0	0	medium
UniRef90_A0A0L0H5L0	1	0	0	0	0	medium
UniRef90_A0A1D2VQQ7	0	0	0	0	0	high
UniRef90_A0A109UZ91	0	0	0	0	0	high
UniRef90_L8GUI0	0	0	0	0	0	high
UniRef90_A0A7S1NUU0	1	0	0	0	0	medium
UniRef90_A0A261G8T1	1	0	0	0	0	medium
UniRef90_A0AAW9Q5T8	1	0	0	0	0	medium
UniRef90_A0A5C8P1D4	1	0	0	0	0	medium
UniRef90_A0A3N4Z489	1	0	0	0	0	high
UniRef90_A0A080N4L2	1	0	0	0	0	medium
UniRef90_A0A087BTF6	1	0	0	0	0	medium
UniRef90_A0A5B8M2A5	0	0	0	0	0	high
UniRef90_A0A7X6HBR7	1	0	0	0	0	medium
UniRef90_A0A1H1KZJ7	0	0	0	0	0	high
UniRef90_A0A0H3CL83	0	0	0	0	1	high
UniRef90_UPI00260953AA	1	0	0	0	0	medium
UniRef90_UPI0036331154	1	0	0	0	0	medium
UniRef90_UPI00111B327F	0	0	0	0	0	high
UniRef90_UPI003559BD92	1	0	0	0	0	medium
UniRef90_UPI0033DF8954	1	0	0	0	0	high
UniRef90_UPI00286BFCAA	1	0	0	0	0	medium
UniRef90_A0A4T0FGV0	1	0	0	0	0	medium
UniRef90_A0AAD9FQB7	0	0	0	0	0	high
UniRef90_A0A9P4MN32	0	0	0	0	0	high
UniRef90_A0A875S662	0	0	0	0	0	high
UniRef90_A0AAV0BK24	1	0	0	0	0	medium
UniRef90_A0A9W4JZW4	0	0	0	0	1	medium
UniRef90_A0A0J0XN77	0	0	0	0	0	high
UniRef90_A0A6A6UEQ5	1	0	0	0	0	medium
UniRef90_A0A1B2J7W6	1	0	0	0	0	medium
UniRef90_A0AAV9XKZ3	1	0	0	0	0	medium
UniRef90_A0A0H5R657	1	0	0	0	0	medium
UniRef90_A0A821TV82	1	0	0	0	0	medium
UniRef90_A0A1F5NJB7	0	0	0	0	1	medium
UniRef90_A0A430FQD5	1	0	0	0	0	medium
UniRef90_A0A366KAB4	1	0	0	0	0	medium
UniRef90_A0A1H3R7Z9	1	0	0	0	0	medium
UniRef90_A0A4R3ZVI4	1	0	0	0	0	medium
UniRef90_A0A4P7XJE8	1	0	0	0	1	medium
UniRef90_A0ABZ2ZYZ1	1	0	0	0	0	medium
UniRef90_A0A1M5DL74	1	0	0	0	0	medium
UniRef90_Z9JU98	1	0	0	0	0	medium
UniRef90_A0ABP9S166	1	0	0	0	0	medium
UniRef90_A0ABU3BZ42	0	0	0	0	0	high
UniRef90_A0A1M6FU44	0	0	0	0	0	high
UniRef90_UPI0022F407FB	1	0	0	0	0	medium
UniRef90_UPI0028DC47E5	1	0	0	0	0	medium
UniRef90_UPI0029464077	1	0	0	0	0	high
UniRef90_UPI001E63C84A	0	0	0	0	0	high
UniRef90_UPI003741FDC3	0	0	0	0	0	high
UniRef90_UPI000B3BADD4	1	0	0	0	0	medium
UniRef90_A0A1B2AS01	1	0	0	0	0	medium
UniRef90_A0AAF0DM50	0	0	0	0	0	high
UniRef90_I6NCW4	0	0	0	0	0	high
UniRef90_A0A1L9WHH5	1	0	0	0	0	medium
UniRef90_A0AAD5UBW0	0	0	0	0	0	high
UniRef90_A0A9Q9UE08	0	0	0	0	0	high
UniRef90_A0A9P4LY47	0	0	0	0	0	high
UniRef90_A0A1Y2DWQ0	0	0	0	0	0	high
UniRef90_A0A168F302	0	0	0	0	0	high
UniRef90_L1J781	1	0	0	0	0	medium
UniRef90_A0A3G8YBA6	0	0	0	0	0	high
UniRef90_A0A3G8YFN5	0	0	0	0	0	high
UniRef90_A0ABN8X6T0	0	0	0	0	0	high
UniRef90_U1R6A8	1	0	0	0	0	medium
UniRef90_A0ABW2Y252	1	0	0	0	0	medium
UniRef90_A0ABU9BBZ8	1	0	0	0	0	medium
UniRef90_A0A7Z7JHQ1	1	0	0	0	0	medium
UniRef90_A0A931J2I5	1	0	0	0	0	medium
UniRef90_A0A9W6VH39	1	0	0	0	1	medium
UniRef90_A0ABW0M8H4	0	0	0	0	1	medium
UniRef90_A0A368Y8G0	1	0	0	0	0	medium
UniRef90_A0ABW7FSV7	1	0	0	0	0	medium
UniRef90_A0ABS5E2D6	1	0	0	0	0	medium
UniRef90_A0A6M4GWT2	1	0	0	0	0	medium
UniRef90_UPI002E252DA2	1	0	0	0	0	medium
UniRef90_UPI001BD9A641	0	0	0	0	1	medium
UniRef90_Q7VLH0	0	0	0	0	0	high
UniRef90_UPI0034E20C49	1	0	0	0	0	medium
UniRef90_UPI0035AF191E	0	0	0	0	0	high
UniRef90_UPI0034CEE629	1	0	0	0	0	medium
UniRef90_UPI0037FBF921	1	0	0	0	0	medium
UniRef90_UPI0034CFD78D	1	0	0	0	0	medium
UniRef90_UPI0037844FD2	1	0	0	0	0	medium
UniRef90_UPI00310B62A3	1	0	0	0	0	medium
UniRef90_A0A0D1XLK5	0	0	0	0	0	high
UniRef90_A0A2T9Z5L7	0	0	0	0	0	high
UniRef90_A0A165PWW6	1	0	0	0	0	medium
UniRef90_A0A3N4LCU6	0	0	0	0	0	high
UniRef90_A0A9P8Y4J0	1	0	0	0	1	medium
UniRef90_A0ACD3BB32	0	0	0	0	0	high
UniRef90_A0A9Q3BS37	1	0	0	0	0	medium
UniRef90_A0ACD0NNI0	1	0	0	0	1	medium
UniRef90_A0A0C9UUX6	0	0	0	0	0	high
UniRef90_A0A2R5G7S9	1	0	0	0	0	medium
UniRef90_A0A8J7L1A5	0	0	0	0	1	medium
UniRef90_A0ABX1VC73	1	0	0	0	0	medium
UniRef90_B8DVX2	1	0	0	0	0	medium
UniRef90_A0A1F6SZW2	0	0	0	0	1	medium
UniRef90_A0A516X220	0	0	0	0	0	high
UniRef90_A0A7H0GG82	1	0	0	0	0	medium
UniRef90_A0A7Y9LMV5	1	0	0	0	0	medium
UniRef90_A0A173LMY9	1	0	0	0	0	medium
UniRef90_A0A8J7DAI6	0	0	0	0	1	medium
UniRef90_A0A951PM62	0	0	0	0	1	medium
UniRef90_A0ABV7VP68	1	0	0	0	0	medium
UniRef90_A0ABP7DEG9	1	0	0	0	0	medium
UniRef90_A0A381U484	1	0	0	0	0	medium
UniRef90_A0A0B5IW14	0	0	0	0	0	high
UniRef90_UPI00077795DD	1	0	0	0	0	medium
UniRef90_UPI000E646347	1	0	0	0	0	medium
UniRef90_A0A7Y9UBL1	1	0	0	0	0	medium
UniRef90_A0A0H4I437	1	0	0	0	0	medium
UniRef90_UPI002D06D52E	1	0	0	0	0	medium
UniRef90_UPI0035B9D452	0	0	0	0	1	medium
UniRef90_A0ABU5IJN6	1	0	0	0	0	medium
UniRef90_UPI00034978E6	0	0	0	0	1	medium
UniRef90_UPI0037962339	0	0	0	0	0	high
UniRef90_UPI0032B30344	1	0	0	0	0	medium
UniRef90_A0A9C7FK64	0	0	0	0	0	high
UniRef90_A0AAN6DB46	1	0	0	0	0	medium
UniRef90_A0AAD5S464	0	0	0	0	0	high
UniRef90_A0A0D2AN34	0	0	0	0	0	high
UniRef90_A0A164Q7C0	0	0	0	0	0	high
UniRef90_A0A8H3TSM9	0	0	0	0	0	high
UniRef90_A0A1E4TF03	0	0	0	0	0	high
UniRef90_A0ABR3GPF9	0	0	0	0	0	high
UniRef90_A0AA43QJN2	1	0	0	0	0	high
UniRef90_L8GIG5	0	0	0	0	0	high
UniRef90_A0A0L0FNN3	1	0	0	0	0	medium
UniRef90_A0A3M6VBB8	0	0	0	0	0	high
UniRef90_A0ABP8LE26	0	0	0	0	0	high
UniRef90_D5BWN5	0	0	0	0	1	medium
UniRef90_A0A8J3EWD4	0	0	0	0	0	high
UniRef90_A0A5B8SRC8	1	0	0	0	0	high
UniRef90_A0A1H2PRG3	1	0	0	0	0	medium
UniRef90_A0A3M6QKI6	1	0	0	0	0	medium
UniRef90_A0A2U8DZP5	1	0	0	0	0	medium
UniRef90_A0A2N7W9Q0	0	0	0	0	1	medium
UniRef90_A0A841AES1	0	0	0	0	0	high
UniRef90_N1UVW0	0	0	0	0	1	high
UniRef90_UPI0005BADB9B	1	0	0	0	0	high
UniRef90_UPI0021B18F86	0	0	0	0	1	medium
UniRef90_UPI000A068421	0	0	0	0	0	high
UniRef90_UPI00352A8907	0	0	0	0	0	high
UniRef90_UPI0005603132	0	0	0	0	1	medium
UniRef90_UPI002B05EEEA	0	0	0	0	1	medium
UniRef90_UPI000542AAE5	0	0	0	0	1	medium
UniRef90_UPI0024BAC105	0	0	0	0	0	high
UniRef90_UPI0022642BE5	0	0	0	0	1	medium
UniRef90_UPI0030A55895	1	0	0	0	0	medium
UniRef90_UPI00382D8289	1	0	0	0	0	medium
UniRef90_UPI002552492B	0	0	0	0	0	high
UniRef90_C9K7C8	0	0	0	0	0	high
UniRef90_A0A0J9X880	1	0	0	0	0	medium
UniRef90_G8JPP0	1	0	0	0	0	medium
UniRef90_A0A166T366	0	0	0	0	0	high
UniRef90_A0A1E5RZC7	0	0	0	0	0	high
UniRef90_A0AAV5QEU8	0	0	0	0	0	high
UniRef90_B6K4L8	1	0	0	0	0	medium
UniRef90_A0A1Y1ZCA5	0	0	0	0	0	high
UniRef90_A0A1U7LUV8	1	0	0	0	0	medium
UniRef90_A0A3N4LWX3	0	0	0	0	0	high
UniRef90_A0A420HYW1	0	0	0	0	0	high
UniRef90_A0ABR2HKE6	1	0	0	0	0	medium
UniRef90_A0ACC3S393	0	0	0	0	0	high
UniRef90_A0A8K0NQM4	0	0	0	0	0	high
UniRef90_A0A1E5R298	0	0	0	0	0	high
UniRef90_A0ABP4WD52	1	0	0	0	0	medium
UniRef90_A0A4R2QY07	1	0	0	0	0	medium
UniRef90_A0A087BB78	1	0	0	0	0	medium
UniRef90_A0A6C0U0V1	1	0	0	0	0	medium
UniRef90_A0A4Q7LLU0	1	0	0	0	0	medium
UniRef90_Q2S9D8	1	0	0	0	0	medium
UniRef90_A0A212TFS8	0	0	0	0	0	high
UniRef90_A0ABY8MJK7	0	0	0	0	0	high
UniRef90_D3V9V7	0	0	0	0	0	high
UniRef90_D3V1U2	0	0	0	0	0	high
UniRef90_A0A061JJN3	1	0	0	0	0	medium
UniRef90_A0A2W4RPS9	0	0	0	0	0	high
UniRef90_A0A917TYY7	0	0	0	0	1	medium
UniRef90_S7UKH8	0	0	0	0	1	medium
UniRef90_A0ABM9NGD1	0	0	0	0	0	high
UniRef90_A0A7Z0B3T6	0	0	0	0	1	medium
UniRef90_UPI00022DED28	1	0	0	0	0	medium
UniRef90_UPI002FCCB7C0	1	0	0	0	0	high
UniRef90_A0A941CX65	0	0	0	0	0	high
UniRef90_UPI001D0425D5	0	0	0	0	0	high
UniRef90_UPI002253C999	0	0	0	0	0	high
UniRef90_A0ABV0G5Z9	1	0	0	0	0	medium
UniRef90_UPI004044E91E	1	0	0	0	0	medium
UniRef90_UPI000CFD8072	0	0	0	0	0	high
UniRef90_A0A7W3T0A9	0	0	0	0	0	high
UniRef90_A0AAV5RL47	1	0	0	0	0	medium
UniRef90_K0L122	0	0	0	0	0	high
UniRef90_A0A9P8IG40	0	0	0	0	0	high
UniRef90_A0A162MTF9	0	0	0	0	1	medium
UniRef90_A0A5E8BFC8	1	0	0	0	0	medium
UniRef90_A0A507FAF2	0	0	0	0	0	high
UniRef90_A0A0C3Q385	0	0	0	0	0	high
UniRef90_A0A9W4TTY2	0	0	0	0	0	high
UniRef90_A0A9W8AP82	0	0	0	0	0	high
UniRef90_J0LH87	0	0	0	0	0	high
UniRef90_A0A0L0FJN4	1	0	0	0	0	medium
UniRef90_A0A7S4FFK4	1	0	0	0	0	medium
UniRef90_A0A4Q7MSV0	1	0	0	0	0	medium
UniRef90_A0ABQ2GT00	1	0	0	0	0	medium
UniRef90_I0HN50	1	0	0	0	0	medium
UniRef90_A0A2Y9B8C3	1	0	0	0	0	medium
UniRef90_A0A3N4U7X4	0	0	0	0	0	high
UniRef90_K0F4Q1	0	0	0	0	0	high
UniRef90_A0A1C6R7C7	0	0	0	0	1	medium
UniRef90_A0A1J5QXX6	1	0	0	0	0	medium
UniRef90_A0A157SNI9	1	0	0	0	0	medium
UniRef90_A0ABU1ZVH7	0	0	0	0	0	high
UniRef90_A0A1Y0EIS8	1	0	0	0	0	medium
UniRef90_A0A7X6I4Q5	1	0	0	0	0	medium
UniRef90_A0ABN6PST2	0	0	0	0	0	high
UniRef90_A0A545UK74	0	0	0	0	0	high
UniRef90_UPI0033C02AD4	1	0	0	0	0	high
UniRef90_UPI00235F17C3	1	0	0	0	0	medium
UniRef90_A0A315ECE6	1	0	0	0	0	medium
UniRef90_UPI0035ADE582	1	0	0	0	0	medium
UniRef90_A0A1E2VF24	0	0	0	0	0	high
UniRef90_A0A6L5X7W5	0	0	0	0	0	high
UniRef90_UPI00035CE512	0	0	0	0	0	high
UniRef90_UPI002B05FD2A	1	0	0	0	0	medium
UniRef90_Q9UT09	0	0	0	0	0	high
UniRef90_A0A507DDE9	1	0	0	0	1	high
UniRef90_S9WY58	0	0	0	0	0	high
UniRef90_A0A4P9W1R5	0	0	0	0	0	high
UniRef90_A0A4P9Z510	0	0	0	0	0	high
UniRef90_A0A232LXR5	0	0	0	0	0	high
UniRef90_A0A9P0QK03	0	0	0	0	0	high
UniRef90_A0A060T1R8	1	0	0	0	0	medium
UniRef90_A0A2R5GKQ1	1	0	0	0	0	medium
UniRef90_A0A8J7KJW4	0	0	0	0	0	high
UniRef90_A0A423PW19	0	0	0	0	0	high
UniRef90_A0A4V6T2R8	0	0	0	0	0	high
UniRef90_A0A2A9E7R4	0	0	0	0	0	high
UniRef90_A0A2N7U6Y5	1	0	0	0	0	high
UniRef90_A0A1X0YFS8	0	0	0	0	1	medium
UniRef90_A0ABU3SXQ5	0	0	0	0	0	high
UniRef90_A0ABV2BW58	0	0	0	0	0	high
UniRef90_A0A4S8P2Z4	0	0	0	0	0	high
UniRef90_A0A1Y0EJK2	0	0	0	0	0	high
UniRef90_A0A1H7HPG3	0	0	0	0	0	high
UniRef90_K9UNK3	1	0	0	0	0	high
UniRef90_A0ABN8DQJ7	1	0	0	0	0	medium
UniRef90_A0A916SV67	0	0	0	0	0	high
UniRef90_Q1H3Z2	0	0	0	0	0	high
UniRef90_A0ABV6G526	1	0	0	0	0	medium
UniRef90_UPI003DA7E5B3	1	0	0	0	0	medium
UniRef90_UPI0026277819	1	0	0	0	0	medium
UniRef90_A0A972FVG7	0	0	0	0	1	medium
UniRef90_UPI0032ECBF11	0	0	0	0	1	medium
UniRef90_UPI003967C37C	1	0	0	0	0	medium
UniRef90_UPI0024186BE8	0	0	0	0	0	high
UniRef90_UPI003D2BD8A8	0	0	0	0	1	medium
UniRef90_K0KLA2	0	0	0	0	0	high
UniRef90_J7SAN8	0	0	0	0	0	high
UniRef90_A0A8H3YDC9	0	0	0	0	0	high
UniRef90_A0A1E3PSP7	0	0	0	0	0	high
UniRef90_A0ABQ8ESY6	1	0	0	0	0	medium
UniRef90_A0A6A7BQ53	0	0	0	0	0	high
UniRef90_A0A9N9GWH4	0	0	0	0	0	high
UniRef90_A0A9W8E6I5	0	0	0	0	0	high
UniRef90_A0A060T2T9	0	0	0	0	0	high
UniRef90_A0A7S3V0E3	0	0	0	0	0	high
UniRef90_A0A023X1F9	0	0	0	0	0	high
UniRef90_H5THU7	0	0	0	0	0	high
UniRef90_F3QI58	1	0	0	0	0	medium
UniRef90_A0A3A1YG50	1	0	0	0	0	medium
UniRef90_A0A8S0WJB7	0	0	0	0	0	high
UniRef90_A0A2V1K607	1	0	0	0	0	medium
UniRef90_A0A240EMZ3	0	0	0	0	0	high
UniRef90_A0A4R1NID8	1	0	0	0	0	medium
UniRef90_A0A7Y6TUT5	0	0	0	0	0	high
UniRef90_A0A1M5NN09	0	0	0	0	0	high
UniRef90_A0A1L7CRW5	0	0	0	0	0	high
UniRef90_A0ABT7DYK7	1	0	0	0	0	medium
UniRef90_A0A919CDL3	1	0	0	0	0	medium
UniRef90_A0A3E0W861	0	0	0	0	0	high
UniRef90_L0GXJ3	1	0	0	0	0	medium
UniRef90_A0A089ZQS8	0	0	0	0	0	high
UniRef90_U5QNF1	1	0	0	0	0	medium
UniRef90_A0A090CYV6	0	0	0	0	1	medium
UniRef90_A0A5C1EA39	0	0	0	0	0	high
UniRef90_A0A075V5K9	0	0	0	0	0	high
UniRef90_A0A1M5L781	1	0	0	0	0	medium
UniRef90_A1AM88	0	0	0	0	0	high
UniRef90_UPI001F0F9622	1	0	0	0	0	medium
UniRef90_A0ABS7DFK6	1	0	0	0	0	medium
UniRef90_UPI0030033256	1	0	0	0	0	medium
UniRef90_UPI0037C00C5F	0	0	0	0	0	high
UniRef90_UPI00309E88B5	0	0	0	0	0	high
UniRef90_UPI0032EBA494	0	0	0	0	0	high
UniRef90_UPI001B300257	0	0	0	0	1	medium
UniRef90_UPI0016095F01	0	0	0	0	1	medium
UniRef90_A0A927PMC4	0	0	0	0	0	high
UniRef90_UPI0003787BD7	0	0	0	0	0	high
UniRef90_A0A191ZK40	0	0	0	0	1	medium
UniRef90_UPI00191AFE5A	1	0	0	0	0	medium
UniRef90_UPI003CCDE0F9	0	0	0	0	0	high
UniRef90_UPI0019037A87	0	0	0	0	1	medium
UniRef90_P79023	0	0	0	0	0	high
UniRef90_A0A099P1E9	0	0	0	0	0	high
UniRef90_A0A6G1G9M1	0	0	0	0	0	high
UniRef90_A0A6A6WGK3	0	0	0	0	0	high
UniRef90_A0A6A6W315	0	0	0	0	0	high
UniRef90_A0A1X2H2A3	0	0	0	0	0	high
UniRef90_A0A6A6P180	0	0	0	0	0	high
UniRef90_A0A9W8A772	1	0	0	0	0	medium
UniRef90_A0A4V1J4C6	0	0	0	0	0	high
UniRef90_A0A507FB57	1	0	0	0	0	medium
UniRef90_A0A2T0FME2	1	0	0	0	0	medium
UniRef90_A0A642US11	0	0	0	0	0	high
UniRef90_A0A1E3PIC7	1	0	0	0	0	medium
UniRef90_A0A2T9Y1D8	0	0	0	0	0	high
UniRef90_A0A1E4TE89	0	0	0	0	0	high
UniRef90_A0A4P9XVU6	0	0	0	0	0	high
UniRef90_A0A4P9XJ16	0	0	0	0	0	high
UniRef90_A0A2T9Z7I6	0	0	0	0	0	high
UniRef90_A0A165H230	0	0	0	0	0	high
UniRef90_A0A2P2I4I2	0	0	0	0	0	high
UniRef90_Q5NG89	0	0	0	0	0	high
UniRef90_A0A365QSJ1	0	0	0	0	0	high
UniRef90_A0A367YSS4	0	0	0	0	0	high
UniRef90_A0A1L7CZG0	0	0	0	0	0	high
UniRef90_A0A6I6SLP4	1	0	0	0	0	medium
UniRef90_A0ABV4U344	0	0	0	0	0	high
UniRef90_A0A3M8K7J0	0	0	0	0	0	high
UniRef90_A0A370I319	1	0	0	0	0	medium
UniRef90_A0ABN1L9I1	0	0	0	0	0	high
UniRef90_Q6LMX2	0	0	0	0	0	high
UniRef90_A0A1G8D5H6	1	0	0	0	0	medium
UniRef90_A0AAW6RFW0	0	0	0	0	0	high
UniRef90_A0A1H1ELJ7	0	0	0	0	0	high
UniRef90_A0ABW3YK40	0	0	0	0	1	medium
UniRef90_A0ABX1G145	0	0	0	0	0	high
UniRef90_A0A9E2KP48	1	0	0	0	0	medium
UniRef90_A0A5C1AFG3	0	0	0	0	0	high
UniRef90_A0A2W4CT67	0	0	0	0	0	high
UniRef90_A0A1Y6CXM4	1	0	0	0	0	medium
UniRef90_H9UIJ6	0	0	0	0	1	medium
UniRef90_A0ABQ6GVB5	1	0	0	0	0	medium
UniRef90_F6EQ36	0	0	0	0	0	high
UniRef90_A0A1W6LHR2	1	0	0	0	0	medium
UniRef90_A0A1G9QDU0	1	0	0	0	0	medium
UniRef90_A0A8E6B924	0	0	0	0	0	high
UniRef90_UPI0039C9ED2D	1	0	0	0	0	medium
UniRef90_UPI002B49A02D	0	0	0	0	0	high
UniRef90_UPI0022776FBB	1	0	0	0	0	medium
UniRef90_UPI00071BA7AF	0	0	0	0	0	high
UniRef90_UPI0031E6C10E	0	0	0	0	0	high
UniRef90_UPI002674587A	0	0	0	0	0	high
UniRef90_UPI001F2BFBCA	0	0	0	0	0	high
UniRef90_A0A844BEX1	0	0	0	0	0	high
UniRef90_UPI001FF193C3	1	0	0	0	0	medium
UniRef90_UPI003719AA8B	0	0	0	0	0	high
UniRef90_UPI002E1DA9D9	1	0	0	0	0	medium
UniRef90_UPI0025FE8F24	0	0	0	0	0	high
UniRef90_UPI0026EB1748	0	0	0	0	0	high
UniRef90_A0A0E9NLZ2	0	0	0	0	0	high
UniRef90_A0AAD5UCX8	0	0	0	0	0	high
UniRef90_B6JV24	0	0	0	0	0	high
UniRef90_A0A4S2N380	0	0	0	0	0	high
UniRef90_A0A9P8T674	0	0	0	0	0	high
UniRef90_A0A6G1GSB1	0	0	0	0	0	high
UniRef90_R4XHQ7	0	0	0	0	0	high
UniRef90_A0A8H4LK57	0	0	0	0	0	high
UniRef90_A0A2P6NTE7	1	0	0	0	0	medium
UniRef90_A0A7S1N8E1	0	0	0	0	0	high
UniRef90_A0A6C2YNK3	0	0	0	0	1	medium
UniRef90_A0AA92ENZ6	1	0	0	0	0	high
UniRef90_A0A839QJJ6	0	0	0	0	0	high
UniRef90_A0A095WY52	0	0	0	0	0	high
UniRef90_Q9A8F7	0	0	0	0	0	high
UniRef90_A0A095Y066	0	0	0	0	0	high
UniRef90_A0ABV4UCW1	0	0	0	0	0	high
UniRef90_A0A127JU59	0	0	0	0	0	high
UniRef90_A0A9X0WH32	0	0	0	0	0	high
UniRef90_A0A1G2QYY4	0	0	0	0	0	high
UniRef90_A0A2S9K865	0	0	0	0	0	high
UniRef90_A0A1H3J418	0	0	0	0	0	high
UniRef90_A0AAE3FZX1	1	0	0	0	0	medium
UniRef90_A0A7Y9JM56	0	0	0	0	0	high
UniRef90_A0A7S9LL20	0	0	0	0	0	high
UniRef90_A0ABY9Z2F4	1	0	0	0	0	medium
UniRef90_A0A2N7VUI9	1	0	0	0	1	medium
UniRef90_E8LM92	0	0	0	0	0	high
UniRef90_A0AB74D5N9	0	0	0	0	1	medium
UniRef90_A0A2M8QF12	0	0	0	0	0	high
UniRef90_A0A6C0C0M5	0	0	0	0	0	high
UniRef90_UPI0009B3AC42	0	0	0	0	1	medium
UniRef90_UPI003EBE79DD	0	0	0	0	0	high
UniRef90_UPI003F688E30	1	0	0	0	0	medium
UniRef90_UPI00309B5100	1	0	0	0	0	medium
UniRef90_UPI0002ABBA19	1	0	0	0	0	medium
UniRef90_UPI00280EBCE4	0	0	0	0	0	high
UniRef90_W5YHS7	1	0	0	0	0	medium
UniRef90_A0A1H9JB44	0	0	0	0	0	high
UniRef90_UPI00047AC9BC	0	0	0	0	0	high
UniRef90_UPI00140DEED6	1	0	0	0	0	medium
UniRef90_F4HFF6	0	0	0	0	0	high
UniRef90_A0A7Y3X9V3	1	0	0	0	0	medium
UniRef90_UPI003F96E88D	0	0	0	0	0	high
UniRef90_UPI001119A84E	0	0	0	0	1	medium
UniRef90_UPI0026E46062	0	0	0	0	0	high
UniRef90_UPI0018599ABE	0	0	0	0	1	medium
UniRef90_UPI00196744D4	0	0	0	0	0	high
UniRef90_UPI0025583A98	0	0	0	0	1	medium
UniRef90_D2PXR6	0	0	0	0	0	high
UniRef90_UPI0020282D02	0	0	0	0	0	high
UniRef90_UPI001E2E547B	1	0	0	0	0	medium
UniRef90_UPI00272DCB61	0	0	0	0	0	high
UniRef90_Q6CCS4	0	0	0	0	0	high
UniRef90_A0A061HL17	0	0	0	0	0	high
UniRef90_A0A067MK81	0	0	0	0	0	high
UniRef90_A0AAV5RJP8	0	0	0	0	0	high
UniRef90_A0A8H3ETI3	0	0	0	0	0	high
UniRef90_M5G8W7	0	0	0	0	0	high
UniRef90_A0A8K0NQ17	0	0	0	0	0	high
UniRef90_A0A1E3QNL5	0	0	0	0	0	high
UniRef90_A0A7S2SHX1	0	0	0	0	0	high
UniRef90_A0A7S1EJF5	0	0	0	0	0	high
UniRef90_A0A6J4IYU8	0	0	0	0	0	high
UniRef90_E7RW23	0	0	0	0	0	high
UniRef90_A0A6I5RU65	1	0	0	0	0	medium
UniRef90_A0A4Q7UQH3	1	0	0	0	0	medium
UniRef90_R9PR30	0	0	0	0	0	high
UniRef90_A0A1H8X3S7	1	0	0	0	0	medium
UniRef90_C7QBR9	0	0	0	0	0	high
UniRef90_A0A0U1Q0L5	0	0	0	0	0	high
UniRef90_A0A0B5D6D4	0	0	0	0	0	high
UniRef90_A0A9D2RNF2	0	0	0	0	0	high
UniRef90_A0ABQ1P576	1	0	0	0	0	medium
UniRef90_A0A516SK05	0	0	0	0	0	high
UniRef90_A0ABP9VD66	1	0	0	0	0	medium
UniRef90_A0A107F8L2	1	0	0	0	0	medium
UniRef90_A0ABU9KKW6	1	0	0	0	0	medium
UniRef90_A0A4R2FEJ3	0	0	0	0	1	medium
UniRef90_A0A9X4M0S1	1	0	0	0	0	medium
UniRef90_A0A2K4MTA9	0	0	0	0	0	high
UniRef90_C9Y2R0	1	0	0	0	0	medium
UniRef90_A0ABZ0HVF9	0	0	0	0	0	high
UniRef90_A0AAU4K232	0	0	0	0	0	high
UniRef90_A0A934WLP0	1	0	0	0	0	medium
UniRef90_R1F1H9	0	0	0	0	0	high
UniRef90_A0A420WXM4	0	0	0	0	0	high
UniRef90_A0A1E2V9P8	0	0	0	0	0	high
UniRef90_A0ABS9P9A3	1	0	0	0	0	medium
UniRef90_E8R3R3	0	0	0	0	0	high
UniRef90_A0A1J5Q548	0	0	0	0	0	high
UniRef90_G0A2E4	0	0	0	0	0	high
UniRef90_UPI0026E17A77	0	0	0	0	0	high
UniRef90_A0A098QZB5	0	0	0	0	0	high
UniRef90_UPI002864DA9B	0	0	0	0	0	high
UniRef90_A0A380MRC3	0	0	0	0	0	high
UniRef90_UPI000414886C	1	0	0	0	0	medium
UniRef90_UPI003D0DC979	0	0	0	0	0	high
UniRef90_UPI003F3A72DE	1	0	0	0	0	medium
UniRef90_UPI003F82DFCF	0	0	0	0	0	high
UniRef90_UPI0029C6C9FF	0	0	0	0	0	high
UniRef90_A0A5R8KF74	0	0	0	0	0	high
UniRef90_UPI003DA71079	0	0	0	0	0	high
UniRef90_UPI00345AAA6C	0	0	0	0	0	high
UniRef90_A0A1H2QE65	0	0	0	0	0	high
UniRef90_A0A1I7B7C6	0	0	0	0	0	high
UniRef90_UPI001C0BF2F8	0	0	0	0	0	high
UniRef90_A0A0H5C1V8	0	0	0	0	0	high
