seq_id	seq_len	module	from	to	module_len
UniRef90_A0ABS2WGS4	337	N_ext	1	42	42
UniRef90_F3ZX89	337	N_ext	1	49	49
UniRef90_A0A855X3X4	337	N_ext	1	48	48
UniRef90_A0A151APN0	337	N_ext	1	45	45
UniRef90_A0A9D0ZK99	337	N_ext	1	49	49
UniRef90_A0A1M6PGT9	337	N_ext	1	43	43
UniRef90_A0A7V8VDZ2	337	N_ext	1	69	69
UniRef90_A0A7G8T7E6	337	N_ext	1	55	55
UniRef90_A0A845KYE0	337	N_ext	1	46	46
UniRef90_A0A1F5ZU99	337	N_ext	1	51	51
UniRef90_A0A926EFJ5	337	N_ext	1	43	43
UniRef90_A0A974GWJ8	337	N_ext	1	53	53
UniRef90_A0A1F2WSA9	337	N_ext	1	48	48
UniRef90_A0A6A7K7C9	337	N_ext	1	43	43
UniRef90_A0A9D2S0Z0	337	N_ext	1	50	50
UniRef90_A0A1Y3PUA3	337	N_ext	1	43	43
UniRef90_A0ABT1E4V4	337	N_ext	1	48	48
UniRef90_K0AYA5	337	N_ext	1	43	43
UniRef90_A0A2J0LP23	337	N_ext	1	46	46
UniRef90_K4LIN2	337	N_ext	1	43	43
UniRef90_A0A1M6MYK4	337	N_ext	1	49	49
UniRef90_A0A923E4P0	337	N_ext	1	45	45
UniRef90_A0A6L5XXH6	337	N_ext	1	41	41
UniRef90_A0A2M7E9D8	337	N_ext	1	57	57
UniRef90_A0A371J3A2	337	N_ext	1	46	46
UniRef90_A0ABT5ECF4	337	N_ext	1	42	42
UniRef90_A0A4Q7PML0	337	N_ext	1	63	63
UniRef90_A0A4V2SB19	337	N_ext	1	45	45
UniRef90_A0A1T4LJQ3	337	N_ext	1	42	42
UniRef90_B1I3Z2	337	N_ext	1	52	52
UniRef90_A0A932CQG7	337	N_ext	1	45	45
UniRef90_A0A7X5HT40	337	N_ext	1	46	46
UniRef90_A0A5C1APV7	337	N_ext	1	51	51
UniRef90_A0A135L6V3	337	N_ext	1	44	44
UniRef90_A0A919RZP1	337	N_ext	1	48	48
UniRef90_A0A1I4U9J5	337	N_ext	1	45	45
UniRef90_A0A1E8EZD6	337	N_ext	1	42	42
UniRef90_A0A1B7LJJ0	337	N_ext	1	44	44
UniRef90_A0A267MJR1	337	N_ext	1	51	51
UniRef90_A0A7V5LZ15	337	N_ext	1	50	50
UniRef90_A0A3N0IGK3	337	N_ext	1	53	53
UniRef90_A0A497E642	337	N_ext	1	47	47
UniRef90_A0A523TGV1	337	N_ext	1	55	55
UniRef90_A0A926D5V4	337	N_ext	1	50	50
UniRef90_A0A1W2BUL6	337	N_ext	1	40	40
UniRef90_A0A4R2RMD1	337	N_ext	1	42	42
UniRef90_A0A154BVE2	337	N_ext	1	51	51
UniRef90_A0A140DUE5	337	N_ext	1	52	52
UniRef90_A0A0B7MHN0	337	N_ext	1	51	51
UniRef90_A0AA37WI48	337	N_ext	1	43	43
UniRef90_W8U347	337	N_ext	1	45	45
UniRef90_A0A9D2IZ69	337	N_ext	1	44	44
UniRef90_A0A0L0WEZ0	337	N_ext	1	64	64
UniRef90_F7YWZ3	337	N_ext	1	58	58
UniRef90_A0AAE3HIB9	337	N_ext	1	56	56
UniRef90_A0ABM8ZRW4	337	N_ext	1	45	45
UniRef90_A0A9D1LU03	337	N_ext	1	57	57
UniRef90_A0A1T4JR55	337	N_ext	1	41	41
UniRef90_M7NG15	337	N_ext	1	45	45
UniRef90_A0A1M5XJR0	337	N_ext	1	48	48
UniRef90_A0A9D1DEG9	337	N_ext	1	59	59
UniRef90_A0A5C5Z864	337	N_ext	1	80	80
UniRef90_A0A1L3GNV2	337	N_ext	1	46	46
UniRef90_A0A1S1V4W9	337	N_ext	1	44	44
UniRef90_A0A1J5ILP6	337	N_ext	1	34	34
UniRef90_A0A9W6GKE0	337	N_ext	1	48	48
UniRef90_E8R5R3	337	N_ext	1	45	45
UniRef90_A0A1V4ISN9	337	N_ext	1	50	50
UniRef90_A0A9D0ZBV9	337	N_ext	1	55	55
UniRef90_A0A366I8W0	337	N_ext	1	49	49
UniRef90_A0A1F5V7H7	337	N_ext	1	42	42
UniRef90_D7CP64	337	N_ext	1	45	45
UniRef90_A0A2K2FPK4	337	N_ext	1	43	43
UniRef90_X0SV87	337	N_ext	1	51	51
UniRef90_A0A0F9KH98	337	N_ext	1	49	49
UniRef90_A0A3B1DJM2	337	N_ext	1	42	42
UniRef90_A0A3B0QPU2	337	N_ext	1	49	49
UniRef90_A0A381PC51	337	N_ext	1	43	43
UniRef90_A0A644UIU4	337	N_ext	1	49	49
UniRef90_A0A645BUC2	337	N_ext	1	47	47
UniRef90_A0A644T1G2	337	N_ext	1	35	35
UniRef90_UPI002FC5DA21	337	N_ext	1	43	43
UniRef90_UPI00262C3077	337	N_ext	1	55	55
UniRef90_UPI003AB526C0	337	N_ext	1	43	43
UniRef90_UPI00055A5E9E	337	N_ext	1	46	46
UniRef90_UPI0002CAED9A	337	N_ext	1	49	49
UniRef90_UPI000C7BB2AB	337	N_ext	1	46	46
UniRef90_UPI000491D569	337	N_ext	1	43	43
UniRef90_UPI002DDD6731	337	N_ext	1	43	43
UniRef90_UPI001E4F6374	337	N_ext	1	43	43
UniRef90_UPI001F4C09C5	337	N_ext	1	51	51
UniRef90_UPI0022570C06	337	N_ext	1	56	56
UniRef90_UPI001FA8A758	337	N_ext	1	47	47
UniRef90_UPI0027E109A8	337	N_ext	1	46	46
UniRef90_UPI00362F27C0	337	N_ext	1	43	43
UniRef90_UPI00099AFC6C	337	N_ext	1	52	52
UniRef90_UPI000E46A291	337	N_ext	1	43	43
UniRef90_UPI000BAA778D	337	N_ext	1	54	54
UniRef90_UPI000E4D61A8	337	N_ext	1	55	55
UniRef90_UPI0025ED8977	337	N_ext	1	57	57
UniRef90_UPI003AB75148	337	N_ext	1	53	53
UniRef90_UPI000C088A18	337	N_ext	1	49	49
UniRef90_UPI003CEC16C0	337	N_ext	1	43	43
UniRef90_UPI003D1B435E	337	N_ext	1	44	44
UniRef90_UPI003D125725	337	N_ext	1	44	44
UniRef90_A0A5P0ZIZ2	330	N_ext	1	35	35
UniRef90_UPI001FCC1196	337	N_ext	1	50	50
UniRef90_UPI00101C823D	337	N_ext	1	43	43
UniRef90_UPI00359AC1FE	337	N_ext	1	44	44
UniRef90_UPI0039A0DC0B	337	N_ext	1	50	50
UniRef90_UPI00098C9F03	337	N_ext	1	43	43
UniRef90_UPI000E508559	337	N_ext	1	46	46
UniRef90_UPI002719D851	337	N_ext	1	50	50
UniRef90_UPI001A930E7F	337	N_ext	1	43	43
UniRef90_UPI00306C613B	337	N_ext	1	44	44
UniRef90_UPI00260665F8	337	N_ext	1	43	43
UniRef90_UPI0029DC8199	337	N_ext	1	55	55
UniRef90_UPI00313604A2	337	N_ext	1	43	43
UniRef90_UPI003750F10D	337	N_ext	1	43	43
UniRef90_UPI003D91328F	337	N_ext	1	48	48
UniRef90_UPI0021538660	337	N_ext	1	43	43
UniRef90_UPI00385466BB	337	N_ext	1	45	45
UniRef90_UPI000D7A7FFF	337	N_ext	1	43	43
UniRef90_UPI000EF25AA9	337	N_ext	1	42	42
UniRef90_UPI00033FDDCE	337	N_ext	1	43	43
UniRef90_UPI00037A5DAE	337	N_ext	1	49	49
UniRef90_UPI00035DB0F5	337	N_ext	1	49	49
UniRef90_UPI000489ED6C	337	N_ext	1	40	40
UniRef90_UPI0026F1AFBC	337	N_ext	1	52	52
UniRef90_UPI000CFE0DE1	337	N_ext	1	44	44
UniRef90_UPI000CF8F91F	337	N_ext	1	58	58
UniRef90_UPI0024AD763E	337	N_ext	1	43	43
UniRef90_UPI001A5F3D98	337	N_ext	1	44	44
UniRef90_UPI003F5B2468	337	N_ext	1	42	42
UniRef90_UPI003F8F8FE3	337	N_ext	1	45	45
UniRef90_UPI0024B0EC1F	337	N_ext	1	55	55
UniRef90_UPI00289F5118	337	N_ext	1	42	42
UniRef90_UPI00200A4F85	337	N_ext	1	48	48
UniRef90_UPI003562DFDF	337	N_ext	1	44	44
UniRef90_UPI0029585D0D	337	N_ext	1	48	48
UniRef90_UPI003750492E	337	N_ext	1	45	45
UniRef90_UPI001F010692	337	N_ext	1	43	43
UniRef90_UPI002023D1DC	337	N_ext	1	44	44
UniRef90_UPI000416D760	337	N_ext	1	43	43
UniRef90_UPI00391F5B01	337	N_ext	1	43	43
UniRef90_UPI001EF31D20	337	N_ext	1	44	44
UniRef90_UPI002B20A4B4	337	N_ext	1	43	43
UniRef90_UPI003672522B	337	N_ext	1	52	52
UniRef90_UPI0006984D6B	337	N_ext	1	40	40
UniRef90_UPI003CF58A57	337	N_ext	1	44	44
UniRef90_UPI001F138185	337	N_ext	1	43	43
UniRef90_UPI003F3C2610	337	N_ext	1	44	44
UniRef90_UPI000C7E28E3	337	N_ext	1	63	63
UniRef90_UPI0018E79A86	337	N_ext	1	44	44
UniRef90_UPI0008E903C2	337	N_ext	1	56	56
UniRef90_UPI0019D11D70	337	N_ext	1	54	54
UniRef90_UPI001E4357F6	337	N_ext	1	50	50
UniRef90_UPI00273815B1	337	N_ext	1	43	43
UniRef90_UPI00101D03F8	337	N_ext	1	59	59
UniRef90_UPI001FD5CFBA	337	N_ext	1	49	49
UniRef90_UPI0002171DBA	337	N_ext	1	46	46
UniRef90_UPI000C79FF45	337	N_ext	1	50	50
UniRef90_UPI002012E99A	337	N_ext	1	44	44
UniRef90_UPI002B20A63D	337	N_ext	1	55	55
UniRef90_UPI0024C0D998	337	N_ext	1	46	46
UniRef90_UPI0036706485	337	N_ext	1	37	37
UniRef90_UPI00046D23AF	337	N_ext	1	47	47
UniRef90_A0A6N3E6H4	336	N_ext	1	44	44
UniRef90_A0A7C5PA15	336	N_ext	1	47	47
UniRef90_C7HS57	336	N_ext	1	44	44
UniRef90_A0A7V6A200	336	N_ext	1	55	55
UniRef90_H6LJ36	336	N_ext	1	44	44
UniRef90_A0AB35G0V1	336	N_ext	1	38	38
UniRef90_A0A0F7HMT7	336	N_ext	1	81	81
UniRef90_A0A364RFU4	336	N_ext	1	44	44
UniRef90_A0ABM6RSQ6	336	N_ext	1	43	43
UniRef90_A0A385SR93	336	N_ext	1	52	52
UniRef90_A0A0P6X1G3	336	N_ext	1	44	44
UniRef90_G9X269	336	N_ext	1	41	41
UniRef90_A0A2I0R6W5	336	N_ext	1	43	43
UniRef90_A0A6N7WXS0	336	N_ext	1	45	45
UniRef90_S0G4T6	336	N_ext	1	54	54
UniRef90_A0A4R1R7R0	336	N_ext	1	41	41
UniRef90_A0ABP8TS03	336	N_ext	1	32	32
UniRef90_A0A2D0NJ25	336	N_ext	1	43	43
UniRef90_A0A9E2L013	336	N_ext	1	36	36
UniRef90_A0A9D2MRP2	336	N_ext	1	57	57
UniRef90_A0AAE4BST2	336	N_ext	1	41	41
UniRef90_A0A1G9UKP1	336	N_ext	1	44	44
UniRef90_A0A1H0ENV9	336	N_ext	1	43	43
UniRef90_A0A1H9FP76	336	N_ext	1	45	45
UniRef90_A0ABW9RNR2	336	N_ext	1	48	48
UniRef90_A0A6G7PWD6	336	N_ext	1	52	52
UniRef90_A0ABT8KGI1	336	N_ext	1	44	44
UniRef90_A0A6I6D8R1	336	N_ext	1	45	45
UniRef90_A0A2T4ZDB8	336	N_ext	1	50	50
UniRef90_A0AAP9EE02	336	N_ext	1	51	51
UniRef90_A0A424YBV5	336	N_ext	1	42	42
UniRef90_A0A1H8CGV5	336	N_ext	1	47	47
UniRef90_A0A1H7ZN66	336	N_ext	1	45	45
UniRef90_A0A1H4C2Y0	336	N_ext	1	44	44
UniRef90_A0A1H4C323	336	N_ext	1	44	44
UniRef90_A0A7W0C822	336	N_ext	1	47	47
UniRef90_A0A401U4W6	336	N_ext	1	47	47
UniRef90_A0A926I9C5	336	N_ext	1	44	44
UniRef90_A0A0M2SS44	336	N_ext	1	79	79
UniRef90_A0A1M6IAL7	336	N_ext	1	31	31
UniRef90_A0A1I0VHG3	336	N_ext	1	63	63
UniRef90_A0A1M5ARC5	336	N_ext	1	44	44
UniRef90_A0A975AWI0	336	N_ext	1	44	44
UniRef90_A0A9D2B8P9	336	N_ext	1	44	44
UniRef90_A0AAF0BGW9	336	N_ext	1	44	44
UniRef90_A0A1F2WT94	336	N_ext	1	42	42
UniRef90_A0ABR7NVB3	336	N_ext	1	45	45
UniRef90_A0A6F8ZGU1	336	N_ext	1	42	42
UniRef90_A0A1F6AQX7	336	N_ext	1	47	47
UniRef90_A0A926E744	336	N_ext	1	44	44
UniRef90_A0A348AFT6	336	N_ext	1	49	49
UniRef90_Q3AEV1	336	N_ext	1	43	43
UniRef90_C7N570	336	N_ext	1	45	45
UniRef90_A0A1H6XAI2	336	N_ext	1	47	47
UniRef90_A0A4V2URI1	336	N_ext	1	48	48
UniRef90_A0A1F6A811	336	N_ext	1	43	43
UniRef90_A0A9D2B4P6	336	N_ext	1	45	45
UniRef90_A0A1G9IX08	336	N_ext	1	42	42
UniRef90_A0ABT8L852	336	N_ext	1	55	55
UniRef90_A0A7I8D2U6	336	N_ext	1	48	48
UniRef90_A0A4V2Q935	336	N_ext	1	40	40
UniRef90_A0A1G7JLT9	336	N_ext	1	41	41
UniRef90_A0A8J6TTI7	336	N_ext	1	38	38
UniRef90_A0ABM8HUY5	336	N_ext	1	44	44
UniRef90_A0A6N7XLE1	336	N_ext	1	45	45
UniRef90_A0A9D1LTM5	336	N_ext	1	49	49
UniRef90_E6U779	336	N_ext	1	43	43
UniRef90_A0A5C6S533	336	N_ext	1	47	47
UniRef90_A0A402A9J2	336	N_ext	1	40	40
UniRef90_A0A1S6QHU5	336	N_ext	1	38	38
UniRef90_F2NH26	336	N_ext	1	53	53
UniRef90_A0A926DSM8	336	N_ext	1	43	43
UniRef90_T1C2Y0	336	N_ext	1	43	43
UniRef90_A0A0W8FT89	336	N_ext	1	45	45
UniRef90_UPI003531E447	336	N_ext	1	44	44
UniRef90_UPI001E5E4718	336	N_ext	1	46	46
UniRef90_UPI001289D552	336	N_ext	1	31	31
UniRef90_UPI000750873A	336	N_ext	1	43	43
UniRef90_UPI002B20F624	336	N_ext	1	43	43
UniRef90_UPI0031FE440F	336	N_ext	1	41	41
UniRef90_UPI00034A515D	336	N_ext	1	48	48
UniRef90_UPI0004D1F704	336	N_ext	1	42	42
UniRef90_UPI001F1461E8	336	N_ext	1	47	47
UniRef90_UPI001CF88549	336	N_ext	1	56	56
UniRef90_UPI00262A408F	336	N_ext	1	53	53
UniRef90_UPI003CD0367D	336	N_ext	1	43	43
UniRef90_UPI004027B466	336	N_ext	1	46	46
UniRef90_UPI00404A5362	336	N_ext	1	48	48
UniRef90_UPI001F0B4F40	336	N_ext	1	45	45
UniRef90_UPI001F4BF645	336	N_ext	1	40	40
UniRef90_UPI001FAE78C3	336	N_ext	1	43	43
UniRef90_UPI00398A9920	336	N_ext	1	71	71
UniRef90_UPI0006B41D11	336	N_ext	1	55	55
UniRef90_UPI001C11A099	336	N_ext	1	43	43
UniRef90_UPI003AF19A97	336	N_ext	1	47	47
UniRef90_A0A3E2B4A7	335	N_ext	1	43	43
UniRef90_A0A1M6BYK6	335	N_ext	1	44	44
UniRef90_A0A371ATV0	335	N_ext	1	63	63
UniRef90_A0A9D1FZK0	335	N_ext	1	45	45
UniRef90_A0A1M5X1Y7	335	N_ext	1	52	52
UniRef90_A0A388THV3	335	N_ext	1	50	50
UniRef90_A0A926HNW5	335	N_ext	1	44	44
UniRef90_A0A0X8FJV9	335	N_ext	1	39	39
UniRef90_A0A916JNZ2	335	N_ext	1	42	42
UniRef90_A0A5C5YBI6	335	N_ext	1	56	56
UniRef90_A0A9D1EN94	335	N_ext	1	45	45
UniRef90_A0A7V5PQD9	335	N_ext	1	43	43
UniRef90_A0A9D1LE81	335	N_ext	1	43	43
UniRef90_A0A841KW40	335	N_ext	1	44	44
UniRef90_A0ABY4GM55	335	N_ext	1	56	56
UniRef90_A0A1F5ZML6	335	N_ext	1	50	50
UniRef90_A0A4R2TLQ3	335	N_ext	1	44	44
UniRef90_A0ABR7NEI2	335	N_ext	1	43	43
UniRef90_A0A844BTX0	335	N_ext	1	44	44
UniRef90_UPI0025D7E9E8	335	N_ext	1	43	43
UniRef90_UPI000783F7AF	335	N_ext	1	44	44
UniRef90_UPI00345EA00F	335	N_ext	1	41	41
UniRef90_UPI0013797290	335	N_ext	1	47	47
UniRef90_UPI003EF663B1	335	N_ext	1	42	42
UniRef90_UPI0032EE68BB	335	N_ext	1	29	29
UniRef90_UPI00355899DA	335	N_ext	1	44	44
UniRef90_UPI003325A89E	335	N_ext	1	37	37
UniRef90_UPI003AB77C4E	335	N_ext	1	65	65
UniRef90_UPI003907F663	335	N_ext	1	45	45
UniRef90_UPI00241154F9	335	N_ext	1	48	48
UniRef90_W0FNP0	334	N_ext	1	52	52
UniRef90_Q8RIL5	334	N_ext	1	42	42
UniRef90_A0A0R2LAK9	334	N_ext	1	39	39
UniRef90_A0A0R1P224	334	N_ext	1	45	45
UniRef90_A0A923MI57	334	N_ext	1	51	51
UniRef90_A0A3D9L149	334	N_ext	1	43	43
UniRef90_A0A380P4P3	334	N_ext	1	39	39
UniRef90_A0A3S3Q7L5	334	N_ext	1	36	36
UniRef90_D4CUH1	334	N_ext	1	40	40
UniRef90_A0A0G3W970	334	N_ext	1	44	44
UniRef90_A0A7G6E0I9	334	N_ext	1	47	47
UniRef90_A0A4P8XYB6	334	N_ext	1	46	46
UniRef90_A0A1M4T8U6	334	N_ext	1	45	45
UniRef90_A0A192H4P6	334	N_ext	1	41	41
UniRef90_A0A2W1NC19	334	N_ext	1	40	40
UniRef90_A0A8J2VAZ9	334	N_ext	1	49	49
UniRef90_A0ABS2GJS9	334	N_ext	1	48	48
UniRef90_A0A7L6N5C6	334	N_ext	1	44	44
UniRef90_A0A9D1LL16	334	N_ext	1	43	43
UniRef90_A0A9D1I870	334	N_ext	1	42	42
UniRef90_A0A9D1JSJ4	334	N_ext	1	34	34
UniRef90_A0A7W8D1W6	334	N_ext	1	47	47
UniRef90_A0A7K3WT83	334	N_ext	1	28	28
UniRef90_A0A3P3R027	334	N_ext	1	49	49
UniRef90_A0A1G5DAI4	334	N_ext	1	43	43
UniRef90_A0A2K2H615	334	N_ext	1	31	31
UniRef90_A0A645BIV8	334	N_ext	1	48	48
UniRef90_UPI00345F811D	334	N_ext	1	44	44
UniRef90_UPI001013411A	334	N_ext	1	49	49
UniRef90_UPI001958369E	334	N_ext	1	44	44
UniRef90_UPI00285B6776	334	N_ext	1	55	55
UniRef90_UPI002FDA018A	334	N_ext	1	36	36
UniRef90_D6S7H3	333	N_ext	1	48	48
UniRef90_UPI0005CC8ED4	334	N_ext	1	46	46
UniRef90_UPI0006D2C696	334	N_ext	1	69	69
UniRef90_UPI0023A87FCA	334	N_ext	1	44	44
UniRef90_UPI002157FB40	334	N_ext	1	61	61
UniRef90_UPI002A891827	334	N_ext	1	48	48
UniRef90_UPI003AE29BA2	334	N_ext	1	44	44
UniRef90_UPI000836836F	334	N_ext	1	57	57
UniRef90_UPI003BF5AADB	334	N_ext	1	53	53
UniRef90_UPI000F591871	334	N_ext	1	43	43
UniRef90_A0AAU8IGL4	333	N_ext	1	45	45
UniRef90_A0A7U4LMZ8	333	N_ext	1	41	41
UniRef90_A0A1M6IWF1	333	N_ext	1	43	43
UniRef90_G8R332	333	N_ext	1	43	43
UniRef90_A0ABV1GA05	333	N_ext	1	50	50
UniRef90_A0ABW5S4C2	333	N_ext	1	40	40
UniRef90_A0AAE4ANN2	333	N_ext	1	42	42
UniRef90_A0A7W7Y592	333	N_ext	1	81	81
UniRef90_A0A9D1CNP8	333	N_ext	1	52	52
UniRef90_A0A9D1G0P5	333	N_ext	1	46	46
UniRef90_A0A6L5YFW0	333	N_ext	1	44	44
UniRef90_A0A1F7GJC0	333	N_ext	1	49	49
UniRef90_A0A429Z7L1	333	N_ext	1	33	33
UniRef90_A0A9D0Z201	333	N_ext	1	52	52
UniRef90_A0A2N5ZCH4	333	N_ext	1	43	43
UniRef90_A0A6L5Y7U5	333	N_ext	1	49	49
UniRef90_A0ABU9VY64	333	N_ext	1	43	43
UniRef90_A0A437S656	333	N_ext	1	48	48
UniRef90_A0A1I6XYY6	333	N_ext	1	58	58
UniRef90_A0ABT2RNA8	333	N_ext	1	43	43
UniRef90_Q6MHQ5	333	N_ext	1	51	51
UniRef90_A0AAE3DDZ9	333	N_ext	1	53	53
UniRef90_A0A845QGD4	333	N_ext	1	47	47
UniRef90_A0A5C6RQZ3	333	N_ext	1	42	42
UniRef90_A0A1I0A453	333	N_ext	1	43	43
UniRef90_V6IWW1	333	N_ext	1	45	45
UniRef90_A0A4R1Q1S8	333	N_ext	1	48	48
UniRef90_A0ABT6N996	333	N_ext	1	43	43
UniRef90_A0A385ADM1	333	N_ext	1	72	72
UniRef90_A0A1I3U3T3	333	N_ext	1	67	67
UniRef90_A0A9W6GMN2	333	N_ext	1	44	44
UniRef90_A0A381TJA6	333	N_ext	1	43	43
UniRef90_A0A644U7V5	333	N_ext	1	42	42
UniRef90_UPI0002AF51CE	333	N_ext	1	47	47
UniRef90_A0A0R2JH42	332	N_ext	1	39	39
UniRef90_UPI001C05EFE2	333	N_ext	1	43	43
UniRef90_UPI00105A6888	333	N_ext	1	59	59
UniRef90_UPI0036A9B72C	333	N_ext	1	39	39
UniRef90_UPI000C1B8557	333	N_ext	1	43	43
UniRef90_UPI000830CE88	333	N_ext	1	49	49
UniRef90_UPI003F953916	333	N_ext	1	43	43
UniRef90_UPI002AA0596B	333	N_ext	1	45	45
UniRef90_UPI00082DCDCD	333	N_ext	1	44	44
UniRef90_UPI003773040C	333	N_ext	1	44	44
UniRef90_UPI0024065762	333	N_ext	1	35	35
UniRef90_UPI002FD96BF3	333	N_ext	1	42	42
UniRef90_A0A556N714	332	N_ext	1	59	59
UniRef90_A0A2I0R079	332	N_ext	1	60	60
UniRef90_A0A4Z0GRZ6	332	N_ext	1	65	65
UniRef90_A0A1X7KEY3	332	N_ext	1	59	59
UniRef90_A0ABV5Z0Y9	332	N_ext	1	58	58
UniRef90_A0A8J6P8V4	332	N_ext	1	36	36
UniRef90_A0ABP3Y432	332	N_ext	1	55	55
UniRef90_A0A2W1MXA6	332	N_ext	1	60	60
UniRef90_A0ABC8CYC9	332	N_ext	1	68	68
UniRef90_A0A2I7N7B6	332	N_ext	1	44	44
UniRef90_A0A9Q6PTN4	332	N_ext	1	41	41
UniRef90_A0A6N8HF95	332	N_ext	1	43	43
UniRef90_A0A9D1G833	332	N_ext	1	63	63
UniRef90_A0ABT3E600	332	N_ext	1	27	27
UniRef90_A0A810PZ90	332	N_ext	1	48	48
UniRef90_A0A4V3H432	332	N_ext	1	58	58
UniRef90_A0ABW7NDY7	332	N_ext	1	36	36
UniRef90_A0A222MWE7	332	N_ext	1	59	59
UniRef90_UPI003B7B2E9A	332	N_ext	1	43	43
UniRef90_UPI0010AEC87B	332	N_ext	1	52	52
UniRef90_UPI00047FE277	332	N_ext	1	60	60
UniRef90_UPI000A788260	332	N_ext	1	50	50
UniRef90_UPI001C8EEF04	332	N_ext	1	57	57
UniRef90_UPI0032DEE6F8	332	N_ext	1	37	37
UniRef90_UPI0019619F4C	332	N_ext	1	47	47
UniRef90_UPI000872D8AD	332	N_ext	1	58	58
UniRef90_UPI002542E9F0	332	N_ext	1	56	56
UniRef90_UPI00055928EB	332	N_ext	1	49	49
UniRef90_Q980J0	331	N_ext	1	37	37
UniRef90_A0A830EIL7	331	N_ext	1	35	35
UniRef90_A0AA37BSF4	331	N_ext	1	45	45
UniRef90_A8MCY6	331	N_ext	1	41	41
UniRef90_A0A6A9QM54	331	N_ext	1	39	39
UniRef90_H2C9K0	331	N_ext	1	36	36
UniRef90_A0A2U9IFR5	331	N_ext	1	38	38
UniRef90_A0AAU0UNT9	331	N_ext	1	51	51
UniRef90_A0A8B2Z6L9	331	N_ext	1	32	32
UniRef90_A0A2N9DVY6	331	N_ext	1	48	48
UniRef90_A0A4V2UZQ7	331	N_ext	1	48	48
UniRef90_A0ABN1JDH2	331	N_ext	1	38	38
UniRef90_A0A8J8MQ21	331	N_ext	1	44	44
UniRef90_UPI0013D66F97	331	N_ext	1	48	48
UniRef90_UPI000227A50C	331	N_ext	1	45	45
UniRef90_UPI0007F33D52	331	N_ext	1	39	39
UniRef90_UPI0028D61DF9	331	N_ext	1	41	41
UniRef90_UPI0009BDF6B8	331	N_ext	1	54	54
UniRef90_UPI00085388DD	331	N_ext	1	34	34
UniRef90_UPI003D8F3484	331	N_ext	1	79	79
UniRef90_UPI0030CE219D	331	N_ext	1	61	61
UniRef90_Q96Y97	330	N_ext	1	37	37
UniRef90_A0A348B106	330	N_ext	1	37	37
UniRef90_E0SS72	330	N_ext	1	39	39
UniRef90_A0ABN8HCM5	330	N_ext	1	29	29
UniRef90_A0A7X6S2V1	330	N_ext	1	35	35
UniRef90_A0A101K657	330	N_ext	1	48	48
UniRef90_A0A4R5N8K7	330	N_ext	1	39	39
UniRef90_A0A0D1LQD0	330	N_ext	1	35	35
UniRef90_A0A0R1V0J6	330	N_ext	1	45	45
UniRef90_A0A023CY89	330	N_ext	1	36	36
UniRef90_A0A0R2CAV8	330	N_ext	1	39	39
UniRef90_A0ABY7JU18	330	N_ext	1	66	66
UniRef90_A0AA43XL39	330	N_ext	1	43	43
UniRef90_UPI00257C4E45	330	N_ext	1	45	45
UniRef90_A0A3Q8CEN3	328	N_ext	1	38	38
UniRef90_A0ABD4Z4G6	326	N_ext	1	30	30
UniRef90_UPI002158903A	330	N_ext	1	32	32
UniRef90_UPI0009FCCA51	330	N_ext	1	52	52
UniRef90_UPI003BAC296D	330	N_ext	1	50	50
UniRef90_UPI000970FCA5	330	N_ext	1	39	39
UniRef90_A0A7J2T867	329	N_ext	1	32	32
UniRef90_A0A7J3JP62	329	N_ext	1	36	36
UniRef90_A0A7C4NIN3	329	N_ext	1	44	44
UniRef90_A0A7J3MXX7	329	N_ext	1	46	46
UniRef90_A0A7C5THL2	329	N_ext	1	37	37
UniRef90_A3MUK0	329	N_ext	1	30	30
UniRef90_A0A2A2HQ63	329	N_ext	1	40	40
UniRef90_A0A031LQE1	329	N_ext	1	31	31
UniRef90_A0A6N7Q0I4	329	N_ext	1	78	78
UniRef90_A0A0R2GWF7	329	N_ext	1	38	38
UniRef90_A0ABY4CMP4	329	N_ext	1	48	48
UniRef90_A0A1F5YKU0	329	N_ext	1	47	47
UniRef90_A0A3F3GT72	329	N_ext	1	45	45
UniRef90_A0ABY8EFW2	329	N_ext	1	40	40
UniRef90_A0A7X0RWH2	327	N_ext	1	39	39
UniRef90_A0A4Y4G282	328	N_ext	1	34	34
UniRef90_A0A3D9L3I7	328	N_ext	1	56	56
UniRef90_A0A1M6N6J4	328	N_ext	1	45	45
UniRef90_A0A3F3GYL2	328	N_ext	1	42	42
UniRef90_A0A976RQH5	328	N_ext	1	43	43
UniRef90_A0A380WV69	328	N_ext	1	66	66
UniRef90_A0ABU8SL40	328	N_ext	1	42	42
UniRef90_A0A0R1K7Q1	328	N_ext	1	44	44
UniRef90_UPI00215ADE48	328	N_ext	1	60	60
UniRef90_A0ABY6HU42	327	N_ext	1	36	36
UniRef90_A0AAX4NEW7	327	N_ext	1	47	47
UniRef90_E0NK97	327	N_ext	1	61	61
UniRef90_A0A0R1QI48	327	N_ext	1	77	77
UniRef90_A0A4P6ZLN9	327	N_ext	1	48	48
UniRef90_A0A517DRC9	327	N_ext	1	41	41
UniRef90_UPI00226B0C4F	327	N_ext	1	61	61
UniRef90_UPI000CFCF654	327	N_ext	1	44	44
UniRef90_A0A3S3TRZ2	326	N_ext	1	27	27
UniRef90_G0UFU1	326	N_ext	1	35	35
